,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Ressources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam,Sequence
5061,Engineering,10,Pierron,2018,142,29,19,4,15,0.21,21,2,2,0,10,5,0,Exercise-Exercise-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Video-Lecture-QCM-Lecture-Lecture-Lecture-Video-QCM-Lecture-Lecture-Lecture
5062,Engineering,10,Pierron,2018,143,24,11,7,4,0.64,64,5,2,0,3,1,0,QCM-Video-Exercise-Video-Video-Video-Video-QCM-Lecture-Lecture-Lecture
5063,Engineering,11,Levert,2018,144,7,6,3,3,0.5,50,3,0,0,0,2,1,Video-Exercise-Video-Exercise-Video-Examen
5064,Engineering,11,Levert,2018,145,6,2,1,1,0.5,50,0,1,0,1,0,0,Lecture-QCM
5065,Engineering,11,Levert,2018,146,13,10,3,7,0.3,30,2,1,0,5,2,0,Exercise-Exercise-Video-Lecture-Lecture-Lecture-QCM-Lecture-Video-Lecture
5066,Engineering,11,Levert,2018,147,11,5,2,3,0.4,40,2,0,0,1,1,1,Video-Exercise-Lecture-Video-Examen
5067,Engineering,11,Levert,2018,148,31,13,12,1,0.92,92,8,2,2,0,1,0,Video-Video-Video-Video-Video-Video-Test-QCM-Exercise-Video-QCM-Video-Test
5068,Engineering,11,Levert,2018,149,42,42,6,36,0.14,14,3,2,1,23,11,2,Exercise-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Examen-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Examen-Lecture-Lecture-QCM-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Video-Test
5069,Engineering,11,Levert,2018,150,13,11,4,7,0.36,36,2,2,0,4,2,1,Exercise-Video-Lecture-QCM-Lecture-Lecture-Video-QCM-Exercise-Lecture-Examen
5070,Engineering,11,Levert,2018,151,40,11,5,6,0.45,45,3,2,0,5,1,0,Video-Video-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Lecture-QCM-QCM
5071,Engineering,11,Levert,2018,152,11,3,3,0,1.0,100,3,0,0,0,0,0,Video-Video-Video
5072,Engineering,11,Levert,2018,153,14,8,5,3,0.62,62,1,3,1,3,0,0,QCM-Lecture-Lecture-QCM-Lecture-Video-QCM-Test
5073,Engineering,11,Levert,2018,154,20,20,8,12,0.4,40,4,3,1,8,4,0,Lecture-Exercise-Video-Video-Exercise-Exercise-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-QCM-Lecture-Video-Lecture-Lecture-Video-Test
5074,Engineering,11,Levert,2018,155,11,6,1,5,0.17,17,1,0,0,3,2,0,Exercise-Exercise-Lecture-Video-Lecture-Lecture
5075,Engineering,11,Levert,2018,156,7,5,3,2,0.6,60,2,0,1,1,1,0,Video-Lecture-Exercise-Video-Test
5076,Engineering,11,Levert,2018,157,8,6,2,4,0.33,33,0,2,0,3,0,1,QCM-QCM-Lecture-Lecture-Lecture-Examen
5077,Engineering,11,Levert,2018,158,27,7,1,6,0.14,14,0,1,0,4,1,1,QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
5078,Engineering,11,Levert,2018,159,42,42,1,41,0.02,2,1,0,0,27,12,2,Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Video-Lecture-Exercise-Lecture-Examen-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
5079,Engineering,11,Levert,2018,160,25,12,8,4,0.67,67,2,4,2,4,0,0,Video-Lecture-Lecture-QCM-QCM-Lecture-Test-QCM-QCM-Video-Lecture-Test
5080,Engineering,11,Levert,2018,161,9,9,2,7,0.22,22,0,2,0,6,1,0,Lecture-QCM-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture
5081,Engineering,11,Levert,2018,162,13,4,3,1,0.75,75,3,0,0,1,0,0,Video-Video-Video-Lecture
5082,Engineering,11,Levert,2018,163,9,9,3,6,0.33,33,2,1,0,4,1,1,Video-Video-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Examen
5083,Engineering,11,Levert,2018,164,5,5,3,2,0.6,60,2,1,0,2,0,0,Lecture-Video-Lecture-Video-QCM
5084,Engineering,11,Levert,2018,165,27,21,7,14,0.33,33,5,2,0,8,5,1,Exercise-Lecture-Exercise-Lecture-Video-Lecture-Video-Lecture-Video-Lecture-QCM-Lecture-Video-QCM-Exercise-Exercise-Video-Exercise-Lecture-Lecture-Examen
5085,Art,12,Gail,2018,166,40,24,19,5,0.79,79,13,6,0,4,1,0,Video-Lecture-QCM-QCM-Video-QCM-Video-Video-Video-QCM-Video-Exercise-QCM-QCM-Lecture-Video-Video-Video-Video-Lecture-Video-Lecture-Video-Video
5086,Art,12,Gail,2018,167,16,7,4,3,0.57,57,2,2,0,2,1,0,Exercise-Lecture-QCM-Video-Lecture-Video-QCM
5087,Art,12,Gail,2018,168,13,5,5,0,1.0,100,3,1,1,0,0,0,Video-Video-Video-QCM-Test
5088,Art,12,Gail,2018,169,30,25,1,24,0.04,4,1,0,0,16,6,2,Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Examen-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Examen
5089,Art,12,Gail,2018,170,46,21,15,6,0.71,71,9,6,0,3,2,1,Video-Video-QCM-Lecture-Video-Video-QCM-Video-Lecture-Video-QCM-Video-Exercise-Video-QCM-Exercise-QCM-Video-QCM-Lecture-Examen
5090,Art,12,Gail,2018,171,32,32,20,12,0.62,62,10,7,3,8,3,1,QCM-Lecture-Lecture-Video-Video-Video-QCM-Lecture-Test-Exercise-Exercise-Video-Lecture-Lecture-Lecture-Video-Examen-Exercise-QCM-QCM-QCM-QCM-Lecture-Test-Video-Video-Video-Video-QCM-Video-Lecture-Test
5091,Art,12,Gail,2018,172,42,37,5,32,0.14,14,3,1,1,21,10,1,QCM-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Video-Lecture-Lecture-Exercise-Test-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Exercise-Exercise-Examen
5092,Art,12,Gail,2018,173,6,3,2,1,0.67,67,2,0,0,1,0,0,Video-Lecture-Video
5093,Art,12,Gail,2018,174,34,9,3,6,0.33,33,2,1,0,5,1,0,Lecture-Lecture-Video-Lecture-Lecture-Exercise-QCM-Lecture-Video
5094,Art,12,Gail,2018,175,11,6,6,0,1.0,100,3,2,1,0,0,0,Video-Video-QCM-Video-QCM-Test
5095,Art,12,Gail,2018,176,13,6,3,3,0.5,50,1,2,0,1,1,1,Video-Exercise-QCM-QCM-Lecture-Examen
5096,Art,12,Gail,2018,177,18,8,6,2,0.75,75,3,3,0,0,1,1,Video-QCM-QCM-Exercise-QCM-Video-Video-Examen
5097,Art,12,Gail,2018,178,27,12,3,9,0.25,25,2,1,0,5,3,1,QCM-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Video-Lecture-Examen
5098,Art,12,Gail,2018,179,5,5,1,4,0.2,20,1,0,0,2,1,1,Lecture-Lecture-Video-Exercise-Examen
5099,Art,12,Gail,2018,180,6,2,1,1,0.5,50,0,1,0,0,1,0,QCM-Exercise
5100,Art,12,Gail,2018,181,27,16,3,13,0.19,19,2,1,0,10,3,0,Lecture-Lecture-Lecture-QCM-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Video-Exercise
5101,Art,13,Bonne,2018,182,34,23,5,18,0.22,22,1,3,1,13,4,1,Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Test-Exercise-QCM-QCM-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Examen
5102,Art,13,Bonne,2018,183,28,8,1,7,0.12,12,0,1,0,4,3,0,Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-QCM
5103,Art,13,Bonne,2018,184,40,24,6,18,0.25,25,2,3,1,12,5,1,Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-QCM-Video-QCM-Lecture-Test-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Exercise-Examen
5104,Art,13,Bonne,2018,185,32,32,12,20,0.38,38,5,6,1,13,6,1,Exercise-Lecture-QCM-Video-Lecture-Video-Lecture-Video-Exercise-Lecture-Lecture-QCM-Exercise-Video-Lecture-QCM-Examen-QCM-Lecture-Lecture-QCM-Lecture-Video-Lecture-Exercise-QCM-Lecture-Exercise-Lecture-Lecture-Exercise-Test
5105,Art,13,Bonne,2018,186,19,14,4,10,0.29,29,2,2,0,6,3,1,Video-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Exercise-QCM-Lecture-Lecture-Video-Examen
5106,Art,13,Bonne,2018,187,9,6,5,1,0.83,83,2,2,1,0,0,1,QCM-QCM-Test-Video-Video-Examen
5107,Art,13,Bonne,2018,188,10,4,1,3,0.25,25,1,0,0,2,1,0,Exercise-Lecture-Video-Lecture
5108,Art,13,Bonne,2018,189,8,5,1,4,0.2,20,0,1,0,2,2,0,Exercise-QCM-Exercise-Lecture-Lecture
5109,Art,13,Bonne,2018,190,34,30,11,19,0.37,37,6,4,1,14,4,1,QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Video-QCM-Lecture-QCM-Video-Lecture-Lecture-Test-Lecture-Exercise-Video-Lecture-Exercise-Exercise-Video-Exercise-Video-Lecture-Lecture-QCM-Lecture-Lecture-Examen
5110,Art,13,Bonne,2018,191,14,10,8,2,0.8,80,5,3,0,2,0,0,QCM-Video-Video-Lecture-Video-Lecture-QCM-Video-Video-QCM
5111,Art,13,Bonne,2018,192,47,15,2,13,0.13,13,2,0,0,9,3,1,Lecture-Lecture-Video-Exercise-Exercise-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
5112,Art,13,Bonne,2018,193,37,31,6,25,0.19,19,4,2,0,16,8,1,Lecture-Exercise-Video-Exercise-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-QCM-Exercise-Exercise-Exercise-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Examen
5113,Art,13,Bonne,2018,194,27,12,5,7,0.42,42,4,1,0,4,3,0,Lecture-Lecture-QCM-Video-Video-Exercise-Video-Lecture-Lecture-Exercise-Exercise-Video
5114,Art,13,Bonne,2018,195,12,11,3,8,0.27,27,2,1,0,4,3,1,Video-Exercise-Lecture-Exercise-QCM-Lecture-Lecture-Exercise-Lecture-Video-Examen
5115,Art,13,Bonne,2018,196,12,11,1,10,0.09,9,0,1,0,7,3,0,Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-QCM
5116,Art,13,Bonne,2018,197,13,5,4,1,0.8,80,3,1,0,1,0,0,Video-Video-Video-Lecture-QCM
5117,Art,14,Agard,2018,198,30,12,6,6,0.5,50,4,2,0,3,2,1,Exercise-Lecture-QCM-Video-Lecture-Video-Video-Exercise-Video-QCM-Lecture-Examen
5118,Art,14,Agard,2018,199,10,8,6,2,0.75,75,4,2,0,0,1,1,Exercise-QCM-Video-QCM-Video-Video-Video-Examen
5119,Art,14,Agard,2018,200,35,22,4,18,0.18,18,3,1,0,13,5,0,Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Video-Exercise-Exercise-Exercise-Video-Lecture-Lecture
5120,Art,14,Agard,2018,201,49,27,9,18,0.33,33,5,2,2,12,6,0,Lecture-Lecture-Video-Exercise-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Test-Video-Video-Exercise-Lecture-Video-Video-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Test
5121,Art,14,Agard,2018,202,58,27,18,9,0.67,67,10,8,0,7,1,1,Lecture-Lecture-Video-Video-Video-QCM-QCM-QCM-Video-Video-QCM-Video-Video-Lecture-QCM-QCM-Exercise-Lecture-QCM-Lecture-Video-Lecture-QCM-Video-Video-Lecture-Examen
5122,Art,14,Agard,2018,203,33,10,9,1,0.9,90,5,4,0,0,0,1,Video-QCM-Video-Video-Video-QCM-QCM-QCM-Video-Examen
5123,Art,14,Agard,2018,204,59,57,44,13,0.77,77,24,19,1,10,2,1,QCM-Video-Lecture-Video-Video-Lecture-QCM-Video-Exercise-Video-Exercise-Lecture-QCM-Lecture-QCM-QCM-Video-Video-Lecture-Video-Video-Lecture-Video-QCM-Video-Video-Lecture-Video-Examen-QCM-QCM-QCM-Lecture-Video-Video-Lecture-QCM-Video-QCM-Video-Video-QCM-Video-QCM-QCM-QCM-QCM-QCM-Video-Video-QCM-Video-QCM-Video-Lecture-Video-Test
5124,Art,14,Agard,2018,205,39,32,5,27,0.16,16,2,2,1,17,9,1,QCM-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Examen-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Video-Lecture-Video-Test
5125,Art,14,Agard,2018,206,23,9,3,6,0.33,33,2,1,0,4,2,0,Lecture-Lecture-Video-Lecture-Video-Lecture-QCM-Exercise-Exercise
5126,Art,14,Agard,2018,207,8,7,6,1,0.86,86,4,2,0,0,0,1,Video-QCM-Video-QCM-Video-Video-Examen
5127,Art,14,Agard,2018,208,13,9,4,5,0.44,44,4,0,0,2,3,0,Lecture-Lecture-Video-Exercise-Video-Video-Video-Exercise-Exercise
5128,Art,14,Agard,2018,209,40,13,2,11,0.15,15,1,1,0,6,4,1,Lecture-Video-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Exercise-Lecture-Exercise-Lecture-Examen
5129,Art,15,Boron,2018,210,40,29,9,20,0.31,31,6,3,0,13,6,1,Video-Video-Video-Lecture-Lecture-Lecture-QCM-QCM-Video-Exercise-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Video-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
5130,Art,15,Boron,2018,211,34,25,19,6,0.76,76,10,8,1,4,1,1,Video-QCM-Exercise-QCM-QCM-Lecture-Lecture-QCM-QCM-QCM-Video-Video-Examen-Lecture-Video-QCM-Video-Video-QCM-Video-Video-Video-Video-Lecture-Test
5131,Art,15,Boron,2018,212,12,3,1,2,0.33,33,1,0,0,2,0,0,Lecture-Lecture-Video
5132,Art,15,Boron,2018,213,14,12,4,8,0.33,33,3,1,0,5,2,1,Video-Exercise-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Lecture-QCM-Video-Examen
5133,Art,15,Boron,2018,214,47,14,10,4,0.71,71,7,2,1,3,0,1,Lecture-Video-Video-Video-Video-Video-Test-Video-Video-QCM-Lecture-QCM-Lecture-Examen
5134,Art,15,Boron,2018,215,56,51,5,46,0.1,10,3,2,0,30,14,2,Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Video-Lecture-QCM-Lecture-Examen-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Exercise-Lecture-Exercise-QCM-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Examen
5135,Art,15,Boron,2018,216,15,4,3,1,0.75,75,3,0,0,0,1,0,Video-Video-Exercise-Video
5136,Art,15,Boron,2018,217,36,23,12,11,0.52,52,7,4,1,9,2,0,Lecture-Video-QCM-Lecture-Video-QCM-Lecture-Video-Lecture-Lecture-QCM-QCM-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Video-Video-Lecture-Video-Test
5137,Art,15,Boron,2018,218,38,29,2,27,0.07,7,0,2,0,19,8,0,Exercise-Lecture-QCM-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise
5138,Art,15,Boron,2018,219,52,32,6,26,0.19,19,3,3,0,17,8,1,Lecture-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-QCM-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Exercise-QCM-Lecture-Exercise-QCM-Examen
5139,Art,15,Boron,2018,220,5,2,1,1,0.5,50,0,1,0,0,1,0,Exercise-QCM
5140,Art,15,Boron,2018,221,11,6,1,5,0.17,17,0,1,0,2,2,1,Exercise-Lecture-Exercise-QCM-Lecture-Examen
5141,Art,15,Boron,2018,222,15,15,9,6,0.6,60,5,3,1,5,0,1,Video-Lecture-Lecture-QCM-Video-Lecture-Video-Test-Lecture-QCM-Video-Lecture-QCM-Video-Examen
5142,Art,16,Bordon,2018,223,32,11,4,7,0.36,36,3,1,0,5,2,0,Video-Exercise-Lecture-Lecture-Video-QCM-Exercise-Lecture-Video-Lecture-Lecture
5143,Art,16,Bordon,2018,224,30,25,20,5,0.8,80,13,6,1,4,1,0,QCM-QCM-QCM-Video-Video-Video-Lecture-Video-QCM-Lecture-Video-Video-Lecture-QCM-Video-QCM-Video-Video-Video-Video-Video-Lecture-Video-Exercise-Test
5144,Art,16,Bordon,2018,225,24,21,17,4,0.81,81,10,7,0,3,0,1,Video-Lecture-QCM-Video-QCM-QCM-Video-Video-Lecture-Lecture-Video-Video-QCM-Video-QCM-Video-Video-QCM-Video-QCM-Examen
5145,Art,16,Bordon,2018,226,18,5,5,0,1.0,100,4,1,0,0,0,0,Video-Video-Video-QCM-Video
5146,Art,16,Bordon,2018,227,21,20,1,19,0.05,5,0,1,0,13,6,0,Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-QCM-Lecture-Lecture-Exercise-Lecture
5147,Art,16,Bordon,2018,228,13,13,5,8,0.38,38,2,3,0,6,1,1,QCM-Video-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-QCM-Exercise-Examen
5148,Art,16,Bordon,2018,229,24,21,5,16,0.24,24,2,2,1,11,5,0,Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Video-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Test
5149,Art,16,Bordon,2018,230,38,14,2,12,0.14,14,0,2,0,9,3,0,Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-QCM
5150,Art,16,Bordon,2018,231,36,21,13,8,0.62,62,6,6,1,6,2,0,QCM-Video-Exercise-QCM-Video-QCM-Video-Video-Video-Video-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-QCM-Exercise-QCM-Test
5151,Art,16,Bordon,2018,232,12,3,3,0,1.0,100,2,1,0,0,0,0,QCM-Video-Video
5152,Art,16,Bordon,2018,233,51,25,21,4,0.84,84,17,4,0,1,2,1,Video-Video-Exercise-Video-QCM-Video-Video-Video-Video-Video-Video-Video-Video-QCM-Exercise-Lecture-Video-Video-QCM-QCM-Video-Video-Video-Video-Examen
5153,Art,16,Bordon,2018,234,11,5,4,1,0.8,80,2,1,1,1,0,0,Video-Video-QCM-Lecture-Test
5154,Art,16,Bordon,2018,235,21,15,15,0,1.0,100,8,5,2,0,0,0,Video-QCM-Video-QCM-Video-Video-Video-Test-Video-Video-Video-QCM-QCM-QCM-Test
5155,Art,16,Bordon,2018,236,29,18,8,10,0.44,44,3,3,2,9,1,0,Lecture-Lecture-Lecture-Lecture-Video-Exercise-QCM-Lecture-Test-Lecture-Lecture-Lecture-QCM-QCM-Video-Lecture-Video-Test
5156,Art,16,Bordon,2018,237,28,27,4,23,0.15,15,3,1,0,15,6,2,Lecture-Exercise-Video-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Examen-Lecture-Exercise-Lecture-Video-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
5157,Art,17,Moulin,2018,238,17,16,12,4,0.75,75,7,4,1,3,0,1,Video-QCM-Video-QCM-Video-Lecture-QCM-QCM-Test-Lecture-Lecture-Video-Video-Video-Video-Examen
5158,Art,17,Moulin,2018,239,5,5,1,4,0.2,20,1,0,0,1,2,1,Exercise-Lecture-Video-Exercise-Examen
5159,Art,17,Moulin,2018,240,25,14,2,12,0.14,14,1,1,0,9,3,0,Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-QCM
5160,Art,17,Moulin,2018,241,8,6,5,1,0.83,83,2,3,0,0,0,1,Video-Video-QCM-QCM-QCM-Examen
5161,Art,17,Moulin,2018,242,23,14,8,6,0.57,57,3,4,1,4,1,1,QCM-Lecture-Video-Lecture-QCM-QCM-Examen-Exercise-Video-Video-QCM-Lecture-Lecture-Test
5162,Art,17,Moulin,2018,243,37,22,12,10,0.55,55,6,5,1,8,2,0,QCM-Video-QCM-Exercise-Video-Video-Exercise-Lecture-QCM-Lecture-Lecture-QCM-Video-Lecture-Video-Lecture-QCM-Lecture-Lecture-Lecture-Video-Test
5163,Art,17,Moulin,2018,244,28,23,23,0,1.0,100,16,6,1,0,0,0,Video-QCM-QCM-Video-Video-Video-QCM-Video-QCM-QCM-Video-Video-Video-Video-Video-Video-Video-Video-Video-Video-Video-QCM-Test
5164,Art,17,Moulin,2018,245,7,4,1,3,0.25,25,0,1,0,2,1,0,Exercise-QCM-Lecture-Lecture
5165,Art,17,Moulin,2018,246,9,4,1,3,0.25,25,0,1,0,2,1,0,Exercise-Lecture-QCM-Lecture
5166,Art,17,Moulin,2018,247,33,33,3,30,0.09,9,2,1,0,20,10,0,Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Exercise-Lecture-Video-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture
5167,Art,17,Moulin,2018,248,11,9,8,1,0.89,89,5,3,0,1,0,0,Video-Lecture-QCM-Video-QCM-Video-Video-QCM-Video
5168,Art,17,Moulin,2018,249,36,29,15,14,0.52,52,6,9,0,13,0,1,Video-QCM-Lecture-QCM-Lecture-QCM-QCM-Lecture-Lecture-QCM-Lecture-Video-QCM-QCM-Video-Video-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Video-Lecture-Lecture-Video-Lecture-Examen
5169,Art,17,Moulin,2018,250,13,11,8,3,0.73,73,5,3,0,0,2,1,QCM-Video-Exercise-Video-Video-Video-QCM-QCM-Video-Exercise-Examen
5170,Art,17,Moulin,2018,251,5,5,4,1,0.8,80,3,1,0,0,1,0,Video-Video-Exercise-Video-QCM
5171,Art,17,Moulin,2018,252,11,5,3,2,0.6,60,3,0,0,0,1,1,Video-Video-Exercise-Video-Examen
5172,Art,17,Moulin,2018,253,40,26,6,20,0.23,23,2,4,0,14,5,1,QCM-Lecture-Exercise-Lecture-Lecture-QCM-Lecture-QCM-Exercise-Video-Video-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Examen
5173,Art,17,Moulin,2018,254,12,8,5,3,0.62,62,4,1,0,1,2,0,Exercise-Video-Video-Video-Exercise-QCM-Lecture-Video
5174,Art,17,Moulin,2018,255,49,44,17,27,0.39,39,11,5,1,17,9,1,Lecture-Lecture-Video-Exercise-Video-Video-Exercise-Exercise-Video-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Video-Lecture-Video-Lecture-QCM-Lecture-Video-Test-Lecture-Lecture-Video-Lecture-Lecture-QCM-QCM-Exercise-Lecture-Lecture-Video-QCM-Exercise-Video-Exercise-Exercise-Exercise-Lecture-Video-Lecture-Examen
5175,Art,18,Bien-Aime,2018,256,13,8,1,7,0.12,12,1,0,0,5,1,1,Lecture-Exercise-Video-Lecture-Lecture-Lecture-Lecture-Examen
5176,Art,18,Bien-Aime,2018,257,27,27,17,10,0.63,63,9,8,0,6,3,1,Video-Exercise-Video-Lecture-Lecture-QCM-Video-Video-Lecture-Video-QCM-Exercise-Lecture-Video-Video-Lecture-Video-QCM-Lecture-QCM-QCM-QCM-Video-QCM-QCM-Exercise-Examen
5177,Art,18,Bien-Aime,2018,258,22,21,12,9,0.57,57,6,5,1,6,2,1,QCM-Lecture-Video-Video-QCM-QCM-QCM-Exercise-Exercise-Lecture-Examen-Video-Video-Lecture-Video-QCM-Lecture-Video-Lecture-Lecture-Test
5178,Art,18,Bien-Aime,2018,259,10,8,1,7,0.12,12,1,0,0,5,2,0,Lecture-Lecture-Video-Exercise-Lecture-Lecture-Exercise-Lecture
5179,Art,18,Bien-Aime,2018,260,20,7,1,6,0.14,14,0,1,0,4,1,1,Exercise-Lecture-Lecture-Lecture-Lecture-QCM-Examen
5180,Art,18,Bien-Aime,2018,261,13,9,1,8,0.11,11,0,1,0,5,3,0,Exercise-Lecture-Exercise-Lecture-Exercise-QCM-Lecture-Lecture-Lecture
5181,Art,18,Bien-Aime,2018,262,11,5,3,2,0.6,60,2,1,0,2,0,0,Video-Video-Lecture-Lecture-QCM
5182,Art,18,Bien-Aime,2018,263,37,21,6,15,0.29,29,2,2,2,11,4,0,Lecture-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Lecture-Test-Exercise-QCM-Lecture-Lecture-QCM-Lecture-Exercise-Video-Lecture-Test
5183,Art,18,Bien-Aime,2018,264,41,32,22,10,0.69,69,12,10,0,8,0,2,Video-QCM-QCM-QCM-Video-Video-Video-Lecture-QCM-Lecture-Video-Video-QCM-QCM-Lecture-Video-Examen-Video-Lecture-Video-Lecture-QCM-QCM-QCM-Video-Lecture-Video-Lecture-Lecture-Video-QCM-Examen
5184,Art,18,Bien-Aime,2018,265,18,5,3,2,0.6,60,3,0,0,1,1,0,Video-Lecture-Exercise-Video-Video
5185,Art,18,Bien-Aime,2018,266,10,10,7,3,0.7,70,3,4,0,2,0,1,Lecture-Lecture-QCM-Video-QCM-QCM-Video-Video-QCM-Examen
5186,Art,18,Bien-Aime,2018,267,38,31,10,21,0.32,32,3,6,1,13,6,2,Exercise-QCM-Video-Exercise-Lecture-Lecture-Lecture-Exercise-QCM-Video-Test-Lecture-Lecture-Lecture-Lecture-Lecture-Video-QCM-Exercise-Exercise-Examen-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-QCM-QCM-Examen
