,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_QCM,Duration_Exam,Number_Video,Number_QCM,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_QCM_1H,Number_QCM_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
5315,Lemaitre,Art,2018,591,24,3,21,0.13,12,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5316,Lemaitre,Art,2018,592,32,19,13,0.6,60,Medium-High Digitalization,10,9,0,7,8,0,15,6,0,0,1,7,1,0,0,0,0,Video-Video-QCM-Video-QCM-Video-QCM-QCM-Video-QCM-QCM-QCM-Video-QCM-Video,Video Duration: 1H-Video Duration: 4H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H
5317,Lemaitre,Art,2018,593,40,39,1,0.97,97,High Digitalization,17,20,2,14,13,2,29,11,3,0,0,6,7,2,0,0,0,Video-Video-QCM-QCM-QCM-Video-Video-QCM-QCM-QCM-Video-QCM-QCM-QCM-Exam-Video-Video-Video-QCM-Video-QCM-QCM-Video-Video-Video-Video-Video-QCM-Exam,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
5318,Lemaitre,Art,2018,594,19,9,10,0.47,47,Medium-Low Digitalization,5,4,0,5,4,0,9,5,0,0,0,4,0,0,0,0,0,Video-Video-QCM-Video-Video-QCM-Video-QCM-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5319,Lemaitre,Art,2018,595,47,11,36,0.22,22,Medium-Low Digitalization,5,5,1,5,5,1,11,5,0,0,0,5,0,1,0,0,0,Video-QCM-Video-Video-Video-QCM-Video-QCM-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5320,Lemaitre,Art,2018,596,15,13,2,0.88,88,High Digitalization,7,6,0,7,6,0,13,7,0,0,0,6,0,0,0,0,0,Video-Video-QCM-Video-QCM-Video-Video-QCM-QCM-Video-QCM-Video-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
5321,Lemaitre,Art,2018,597,40,10,30,0.26,26,Medium-Low Digitalization,4,6,0,2,6,0,8,0,2,0,0,6,0,0,0,0,0,Video-Video-QCM-QCM-QCM-QCM-QCM-QCM,Video Duration: 2H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5322,Lemaitre,Art,2018,598,6,3,3,0.51,50,Medium-Low Digitalization,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,QCM-QCM-QCM,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5323,Lemaitre,Art,2018,599,15,2,13,0.13,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
5324,Lemaitre,Art,2018,600,46,25,21,0.54,54,Medium-High Digitalization,12,11,2,11,7,1,19,10,1,0,0,3,4,0,1,0,0,Video-Video-Video-Video-QCM-QCM-Video-Video-Video-QCM-QCM-Video-Video-QCM-Video-QCM-QCM-Video-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Exam Duration: 2H
5325,Holveck,Art,2018,601,50,41,9,0.83,82,High Digitalization,18,19,4,14,16,2,32,11,2,1,0,13,3,1,0,1,0,Video-Video-QCM-QCM-QCM-Video-QCM-Video-Video-QCM-QCM-QCM-Video-QCM-Video-QCM-Exam-Video-QCM-Video-QCM-QCM-Video-QCM-QCM-Video-Video-Video-QCM-Video-QCM-Exam,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 3H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 3H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
5326,Holveck,Art,2018,602,13,10,3,0.78,78,Medium-High Digitalization,4,6,0,3,5,0,8,2,1,0,0,4,1,0,0,0,0,QCM-Video-Video-Video-QCM-QCM-QCM-QCM,QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5327,Holveck,Art,2018,603,36,17,19,0.46,45,Medium-Low Digitalization,10,7,0,5,6,0,11,2,2,0,1,5,1,0,0,0,0,QCM-Video-QCM-QCM-Video-Video-Video-QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 4H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H
5328,Holveck,Art,2018,604,13,12,1,0.93,92,High Digitalization,6,6,0,3,5,0,8,2,0,0,1,4,1,0,0,0,0,Video-QCM-QCM-Video-QCM-QCM-Video-QCM,Video Duration: 4H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
5329,Holveck,Art,2018,605,9,3,6,0.33,33,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5330,Holveck,Art,2018,606,12,4,8,0.35,34,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5331,Holveck,Art,2018,607,21,13,8,0.6,60,Medium-High Digitalization,8,5,0,8,4,0,12,8,0,0,0,3,1,0,0,0,0,Video-Video-Video-QCM-Video-Video-Video-QCM-Video-QCM-QCM-Video,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
5332,Holveck,Art,2018,608,5,3,2,0.62,62,Medium-High Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5333,Holveck,Art,2018,609,15,7,8,0.45,44,Medium-Low Digitalization,1,5,1,1,4,1,6,1,0,0,0,3,1,1,0,0,0,Video-QCM-QCM-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5334,Holveck,Art,2018,610,14,6,8,0.46,46,Medium-Low Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0,Video-Video-QCM-QCM-QCM-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5335,Baize,Art,2018,611,15,7,8,0.49,48,Medium-Low Digitalization,3,4,0,3,4,0,7,3,0,0,0,4,0,0,0,0,0,QCM-QCM-Video-Video-QCM-Video-QCM,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
5336,Baize,Art,2018,612,14,9,5,0.65,64,Medium-High Digitalization,3,6,0,1,5,0,6,0,0,1,0,4,1,0,0,0,0,Video-QCM-QCM-QCM-QCM-QCM,Video Duration: 3H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5337,Baize,Art,2018,613,19,11,8,0.57,56,Medium-High Digitalization,3,7,1,3,7,1,11,3,0,0,0,7,0,1,0,0,0,Video-QCM-QCM-QCM-Video-QCM-QCM-Video-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5338,Baize,Art,2018,614,49,33,16,0.67,66,Medium-High Digitalization,17,13,3,7,9,2,18,2,2,1,2,5,4,1,1,0,0,QCM-QCM-Video-Video-Video-QCM-QCM-QCM-Exam-QCM-QCM-Video-Video-Video-QCM-Video-QCM-Exam,QCM Duration: 2H-QCM Duration: 2H-Video Duration: 3H-Video Duration: 4H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 2H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H
5339,Baize,Art,2018,615,10,4,6,0.4,39,Medium-Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H
5340,Baize,Art,2018,616,10,8,2,0.76,75,Medium-High Digitalization,2,6,0,1,5,0,6,0,1,0,0,4,1,0,0,0,0,QCM-QCM-Video-QCM-QCM-QCM,QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5341,Baize,Art,2018,617,25,15,10,0.61,61,Medium-High Digitalization,8,7,0,5,7,0,12,4,0,0,1,7,0,0,0,0,0,QCM-Video-QCM-QCM-Video-QCM-QCM-Video-QCM-QCM-Video-Video,QCM Duration: 1H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H
5342,Baize,Art,2018,618,17,3,14,0.17,17,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5343,Baize,Art,2018,619,6,4,2,0.69,68,Medium-High Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Video-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
5344,Baize,Art,2018,620,33,17,16,0.52,52,Medium-High Digitalization,7,9,1,4,8,1,13,3,0,0,1,7,1,1,0,0,0,QCM-Video-Video-QCM-QCM-QCM-Video-QCM-QCM-QCM-QCM-Video-Exam,QCM Duration: 1H-Video Duration: 1H-Video Duration: 4H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
5345,Trembly,Art,2018,621,41,19,22,0.45,45,Medium-Low Digitalization,6,11,2,6,9,1,16,6,0,0,0,7,2,0,1,0,0,QCM-QCM-QCM-Video-QCM-Video-Video-QCM-QCM-Video-QCM-Video-QCM-Video-QCM-Exam,QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 2H
5346,Trembly,Art,2018,622,10,1,9,0.12,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
5347,Trembly,Art,2018,623,33,25,8,0.75,75,Medium-High Digitalization,15,10,0,13,9,0,22,11,2,0,0,8,1,0,0,0,0,Video-QCM-Video-Video-QCM-Video-QCM-QCM-Video-Video-Video-QCM-Video-QCM-QCM-Video-QCM-Video-Video-Video-QCM-Video,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H
5348,Trembly,Art,2018,624,20,5,15,0.26,25,Medium-Low Digitalization,1,4,0,1,3,0,4,1,0,0,0,2,1,0,0,0,0,Video-QCM-QCM-QCM,Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H
5349,Trembly,Art,2018,625,34,1,33,0.03,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
5350,Trembly,Art,2018,626,7,1,6,0.13,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
5351,Trembly,Art,2018,627,15,6,9,0.41,40,Medium-Low Digitalization,1,5,0,1,5,0,6,1,0,0,0,5,0,0,0,0,0,QCM-Video-QCM-QCM-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5352,Trembly,Art,2018,628,15,11,4,0.74,73,Medium-High Digitalization,6,5,0,5,5,0,10,4,1,0,0,5,0,0,0,0,0,QCM-QCM-Video-QCM-Video-Video-QCM-Video-QCM-Video,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H
5353,Trembly,Art,2018,629,16,15,1,0.91,90,High Digitalization,6,8,1,5,8,1,14,4,1,0,0,8,0,1,0,0,0,Video-QCM-QCM-Video-QCM-QCM-QCM-QCM-Video-Video-QCM-Video-QCM-Exam,Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5354,Trembly,Art,2018,630,26,14,12,0.55,54,Medium-High Digitalization,6,7,1,4,6,1,11,3,0,1,0,5,1,1,0,0,0,QCM-QCM-Video-QCM-Video-Video-QCM-Video-QCM-QCM-Exam,QCM Duration: 2H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5355,Trembly,Art,2018,631,32,7,25,0.22,22,Medium-Low Digitalization,1,5,1,1,4,1,6,1,0,0,0,3,1,1,0,0,0,QCM-Video-QCM-QCM-QCM-Exam,QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5356,Trembly,Art,2018,632,14,11,3,0.79,79,Medium-High Digitalization,6,5,0,5,4,0,9,4,1,0,0,3,1,0,0,0,0,Video-Video-QCM-Video-QCM-Video-QCM-Video-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
5357,Trembly,Art,2018,633,8,6,2,0.73,72,Medium-High Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0,QCM-Video-Video-QCM-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5358,Trembly,Art,2018,634,53,17,36,0.32,31,Medium-Low Digitalization,6,10,1,6,10,1,17,6,0,0,0,10,0,1,0,0,0,Video-QCM-Video-QCM-QCM-QCM-QCM-QCM-Video-QCM-Video-QCM-Video-QCM-Video-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5359,Trembly,Art,2018,635,33,23,10,0.69,68,Medium-High Digitalization,12,10,1,7,9,1,17,3,3,1,0,8,1,1,0,0,0,QCM-QCM-Video-Video-QCM-Video-QCM-Video-QCM-Video-QCM-Video-QCM-Video-QCM-QCM-Exam,QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5360,Trembly,Art,2018,636,33,14,19,0.44,43,Medium-Low Digitalization,6,7,1,5,7,1,13,4,1,0,0,7,0,1,0,0,0,Video-Video-QCM-QCM-QCM-Video-QCM-Video-QCM-QCM-QCM-Video-Exam,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
5361,Doris,Art,2018,637,10,0,10,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5362,Doris,Art,2018,638,7,4,3,0.59,58,Medium-High Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H
5363,Doris,Art,2018,639,30,19,11,0.63,63,Medium-High Digitalization,6,11,2,6,11,2,19,6,0,0,0,11,0,2,0,0,0,QCM-QCM-Video-Video-QCM-Video-QCM-QCM-QCM-Exam-QCM-QCM-Video-QCM-QCM-QCM-Video-Video-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
5364,Doris,Art,2018,640,46,38,8,0.82,81,High Digitalization,19,16,3,17,9,3,29,15,2,0,0,2,7,3,0,0,0,QCM-Video-Video-Video-Video-Video-Video-QCM-Video-Exam-QCM-Video-Video-Video-QCM-QCM-Video-Video-Video-Exam-Video-QCM-Video-QCM-Video-QCM-Video-QCM-Exam,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
5365,Doris,Art,2018,641,25,6,19,0.24,24,Medium-Low Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0,Video-QCM-Video-QCM-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5366,Doris,Art,2018,642,31,2,29,0.06,5,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
5367,Doris,Art,2018,643,6,0,6,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5368,Doris,Art,2018,644,9,5,4,0.58,57,Medium-High Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0,Video-QCM-QCM-QCM,Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5369,Doris,Art,2018,645,11,10,1,0.9,89,High Digitalization,2,7,1,2,6,1,9,2,0,0,0,5,1,1,0,0,0,Video-Video-QCM-QCM-QCM-QCM-QCM-QCM-Exam,Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5370,Doris,Art,2018,646,10,2,8,0.25,24,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
5371,Doris,Art,2018,647,15,13,2,0.86,85,High Digitalization,6,7,0,4,7,0,11,2,2,0,0,7,0,0,0,0,0,QCM-QCM-QCM-QCM-Video-Video-QCM-Video-QCM-Video-QCM,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
5372,Doris,Art,2018,648,44,4,40,0.08,8,Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5373,Doris,Art,2018,649,21,6,15,0.28,28,Medium-Low Digitalization,2,4,0,1,3,0,4,0,1,0,0,2,1,0,0,0,0,Video-QCM-QCM-QCM,Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H
5374,Doris,Art,2018,650,31,21,10,0.68,67,Medium-High Digitalization,12,8,1,10,7,1,18,8,2,0,0,6,1,1,0,0,0,QCM-Video-Video-Video-Video-Video-Video-Video-Video-QCM-QCM-QCM-Video-QCM-Video-QCM-QCM-Exam,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5375,Doris,Art,2018,651,32,14,18,0.45,45,Medium-Low Digitalization,5,8,1,4,6,1,11,3,1,0,0,4,2,1,0,0,0,QCM-QCM-Video-QCM-QCM-Video-Video-QCM-Video-QCM-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5376,Doris,Art,2018,652,29,13,16,0.44,43,Medium-Low Digitalization,6,7,0,5,5,0,10,4,1,0,0,3,2,0,0,0,0,Video-QCM-Video-QCM-Video-QCM-Video-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H
5377,Doris,Art,2018,653,28,23,5,0.81,81,High Digitalization,12,9,2,6,8,2,16,4,0,0,2,7,1,2,0,0,0,Video-Video-QCM-QCM-Video-Video-QCM-QCM-Exam-QCM-Video-QCM-Video-QCM-QCM-Exam,Video Duration: 4H-Video Duration: 4H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
5378,Letendre,Art,2018,654,20,1,19,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
5379,Letendre,Art,2018,655,28,2,26,0.06,5,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
5380,Letendre,Art,2018,656,11,7,4,0.65,65,Medium-High Digitalization,1,6,0,1,5,0,6,1,0,0,0,4,1,0,0,0,0,QCM-Video-QCM-QCM-QCM-QCM,QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5381,Letendre,Art,2018,657,6,3,3,0.48,47,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
5382,Letendre,Art,2018,658,8,5,3,0.64,64,Medium-High Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0,QCM-Video-QCM-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
