,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam,Sequence
3333,Sociology,26,Marcil,2016,337,46,34,9,25,0.26,26,Sociologie,7,2,0,15,8,2,Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Video-Lecture-Exercise-Lecture-Exercise-Examen-Lecture-Lecture-Lecture-QCM-Video-Lecture-Lecture-Video-Video-Lecture-Exercise-QCM-Video-Lecture-Video-Video-Examen
3334,Sociology,26,Marcil,2016,338,30,9,4,5,0.44,44,Sociologie,3,1,0,3,1,1,Lecture-QCM-Lecture-Video-Video-Lecture-Exercise-Video-Examen
3335,Sociology,26,Marcil,2016,339,14,5,1,4,0.2,20,Sociologie,1,0,0,2,2,0,Lecture-Exercise-Exercise-Lecture-Video
3336,Sociology,26,Marcil,2016,340,6,2,1,1,0.5,50,Sociologie,0,1,0,0,1,0,QCM-Exercise
3337,Sociology,26,Marcil,2016,341,60,26,9,17,0.35,35,Sociologie,6,2,1,9,6,2,Exercise-QCM-Exercise-Lecture-Lecture-Video-Lecture-Exercise-Examen-Lecture-Video-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Test-QCM-Exercise-Video-Lecture-Lecture-Video-Video-Examen
3338,Sociology,26,Marcil,2016,342,24,10,2,8,0.2,20,Sociologie,2,0,0,6,1,1,Lecture-Video-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Examen
3339,Sociology,26,Marcil,2016,343,42,29,3,26,0.1,10,Sociologie,2,1,0,16,8,2,Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Exercise-Examen-Lecture-Exercise-Lecture-Lecture-QCM-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Video-Video-Examen
3340,Sociology,26,Marcil,2016,344,6,6,2,4,0.33,33,Sociologie,2,0,0,2,1,1,Exercise-Video-Lecture-Video-Lecture-Examen
3341,Sociology,26,Marcil,2016,345,30,17,5,12,0.29,29,Sociologie,2,2,1,9,3,0,Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Video-Lecture-Test
3342,Sociology,26,Marcil,2016,346,20,16,1,15,0.06,6,Sociologie,1,0,0,10,4,1,Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Exercise-Examen
3343,Sociology,26,Marcil,2016,347,33,31,15,16,0.48,48,Sociologie,10,5,0,12,4,0,QCM-QCM-Lecture-Exercise-Lecture-Lecture-Video-Video-Video-Video-Lecture-QCM-Lecture-Lecture-Video-Video-Exercise-Video-Lecture-Lecture-Lecture-Video-Lecture-QCM-Exercise-Lecture-Video-QCM-Exercise-Lecture-Video
3344,Sociology,26,Marcil,2016,348,43,12,2,10,0.17,17,Sociologie,1,1,0,7,2,1,QCM-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Exercise-Lecture-Examen
3345,Sociology,26,Marcil,2016,349,26,25,3,22,0.12,12,Sociologie,1,2,0,14,6,2,Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Examen-Video-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
3346,Sociology,27,Pechin,2016,350,6,5,2,3,0.4,40,Sociologie,1,1,0,1,1,1,Exercise-Lecture-Video-QCM-Examen
3347,Sociology,27,Pechin,2016,351,44,42,13,29,0.31,31,Sociologie,6,7,0,23,4,2,Lecture-QCM-Video-Video-Lecture-Exercise-Video-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Video-QCM-Exercise-Lecture-Video-Examen-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Video-Lecture-Exercise-Lecture-QCM-QCM-Lecture-Lecture-Examen
3348,Sociology,27,Pechin,2016,352,23,9,2,7,0.22,22,Sociologie,1,1,0,3,3,1,QCM-Exercise-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Examen
3349,Sociology,27,Pechin,2016,353,31,16,2,14,0.12,12,Sociologie,1,1,0,9,4,1,QCM-Lecture-Video-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Examen
3350,Sociology,27,Pechin,2016,354,5,4,1,3,0.25,25,Sociologie,1,0,0,1,1,1,Video-Lecture-Exercise-Examen
3351,Sociology,27,Pechin,2016,355,12,10,3,7,0.3,30,Sociologie,1,2,0,6,1,0,QCM-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Lecture-QCM-Lecture
3352,Sociology,27,Pechin,2016,356,31,30,3,27,0.1,10,Sociologie,2,1,0,18,7,2,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Examen-Lecture-Video-Video-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Examen
3353,Sociology,27,Pechin,2016,357,26,7,3,4,0.43,43,Sociologie,3,0,0,2,2,0,Video-Exercise-Video-Lecture-Lecture-Video-Exercise
3354,Sociology,27,Pechin,2016,358,12,11,2,9,0.18,18,Sociologie,1,1,0,7,1,1,Lecture-Video-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
3355,Sociology,28,Delcour,2016,359,8,8,2,6,0.25,25,Sociologie,2,0,0,4,1,1,Lecture-Exercise-Video-Lecture-Lecture-Video-Lecture-Examen
3356,Sociology,28,Delcour,2016,360,18,7,2,5,0.29,29,Sociologie,1,1,0,3,1,1,Exercise-Lecture-QCM-Lecture-Lecture-Video-Examen
3357,Sociology,28,Delcour,2016,361,22,10,1,9,0.1,10,Sociologie,0,1,0,6,2,1,Lecture-Exercise-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
3358,Sociology,28,Delcour,2016,362,12,4,1,3,0.25,25,Sociologie,0,1,0,1,1,1,Lecture-QCM-Exercise-Examen
3359,Sociology,28,Delcour,2016,363,33,26,9,17,0.35,35,Sociologie,4,4,1,10,6,1,Exercise-QCM-Video-QCM-Lecture-Exercise-Lecture-Video-Lecture-QCM-Lecture-Lecture-Test-QCM-Exercise-Exercise-Exercise-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Examen
3360,Sociology,28,Delcour,2016,364,37,27,2,25,0.07,7,Sociologie,0,2,0,16,7,2,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-QCM-Exercise-Lecture-Exercise-Exercise-Examen-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Examen
3361,Sociology,28,Delcour,2016,365,16,15,2,13,0.13,13,Sociologie,2,0,0,9,3,1,Exercise-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Examen
3362,Sociology,28,Delcour,2016,366,18,17,2,15,0.12,12,Sociologie,2,0,0,10,4,1,Exercise-Lecture-Video-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
3363,Sociology,28,Delcour,2016,367,18,13,4,9,0.31,31,Sociologie,1,2,1,7,2,0,Lecture-Lecture-Lecture-Lecture-Video-QCM-Exercise-QCM-Lecture-Exercise-Lecture-Lecture-Test
3364,Sociology,28,Delcour,2016,368,13,12,2,10,0.17,17,Sociologie,2,0,0,7,3,0,Lecture-Lecture-Lecture-Video-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture
3365,History,29,Verdin,2016,369,6,4,1,3,0.25,25,Histoire,0,1,0,1,1,1,Exercise-QCM-Lecture-Examen
3366,History,29,Verdin,2016,370,15,8,1,7,0.12,12,Histoire,0,1,0,5,2,0,Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Lecture
3367,History,29,Verdin,2016,371,37,26,5,21,0.19,19,Histoire,2,2,1,13,6,2,Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Examen-Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Test-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Video-Examen
3368,History,29,Verdin,2016,372,35,11,1,10,0.09,9,Histoire,1,0,0,7,3,0,Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Lecture
3369,History,29,Verdin,2016,373,11,11,1,10,0.09,9,Histoire,1,0,0,7,2,1,Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
3370,History,29,Verdin,2016,374,19,6,1,5,0.17,17,Histoire,1,0,0,2,2,1,Lecture-Video-Lecture-Exercise-Exercise-Examen
3371,History,29,Verdin,2016,375,6,3,1,2,0.33,33,Histoire,0,1,0,1,1,0,Lecture-QCM-Exercise
3372,History,29,Verdin,2016,376,6,6,2,4,0.33,33,Histoire,2,0,0,2,1,1,Lecture-Video-Video-Exercise-Lecture-Examen
3373,History,29,Verdin,2016,377,8,7,1,6,0.14,14,Histoire,0,1,0,3,2,1,Lecture-Lecture-Exercise-Exercise-QCM-Lecture-Examen
3374,History,29,Verdin,2016,378,8,6,2,4,0.33,33,Histoire,1,1,0,2,1,1,Exercise-QCM-Video-Lecture-Lecture-Examen
3375,History,29,Verdin,2016,379,14,4,2,2,0.5,50,Histoire,0,2,0,1,0,1,QCM-Lecture-QCM-Examen
3376,History,29,Verdin,2016,380,10,5,5,0,1.0,100,Histoire,2,2,1,0,0,0,Video-Video-QCM-QCM-Test
3377,History,29,Verdin,2016,381,21,10,3,7,0.3,30,Histoire,3,0,0,5,1,1,Lecture-Video-Lecture-Exercise-Lecture-Video-Video-Lecture-Lecture-Examen
3378,History,29,Verdin,2016,382,13,11,2,9,0.18,18,Histoire,1,1,0,7,1,1,Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Video-Examen
3379,History,29,Verdin,2016,383,21,20,2,18,0.1,10,Histoire,1,1,0,12,6,0,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-QCM-Lecture-Exercise-Lecture-Video-Exercise-Lecture-Exercise-Exercise
3380,History,29,Verdin,2016,384,10,4,2,2,0.5,50,Histoire,1,1,0,0,1,1,QCM-Video-Exercise-Examen
3381,History,29,Verdin,2016,385,40,35,6,29,0.17,17,Histoire,5,1,0,18,9,2,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-QCM-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Examen-Exercise-Video-Exercise-Exercise-Exercise-Lecture-Video-Exercise-Lecture-Video-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
3382,History,29,Verdin,2016,386,60,53,23,30,0.43,43,Histoire,13,9,1,18,9,3,QCM-Video-Lecture-QCM-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Test-Exercise-Lecture-Lecture-Video-Exercise-QCM-QCM-QCM-Exercise-QCM-Video-Lecture-Examen-Video-Video-Lecture-Exercise-Video-Video-Lecture-QCM-Exercise-QCM-Lecture-Lecture-Examen-Exercise-Video-Video-Lecture-Video-Exercise-Lecture-Lecture-Video-Lecture-Exercise-QCM-Examen
3383,History,29,Verdin,2016,387,14,6,1,5,0.17,17,Histoire,1,0,0,3,2,0,Video-Exercise-Exercise-Lecture-Lecture-Lecture
3384,History,29,Verdin,2016,388,15,11,3,8,0.27,27,Histoire,1,2,0,6,2,0,Video-QCM-Lecture-Exercise-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture
3385,History,30,Meserve,2016,389,28,20,4,16,0.2,20,Histoire,2,2,0,11,5,0,Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Video-Exercise-Exercise-Video-Exercise-Exercise
3386,History,30,Meserve,2016,390,11,11,2,9,0.18,18,Histoire,0,2,0,7,2,0,QCM-Exercise-Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture
3387,History,30,Meserve,2016,391,25,18,2,16,0.11,11,Histoire,1,1,0,10,5,1,Video-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-QCM-Exercise-Lecture-Lecture-Examen
3388,History,30,Meserve,2016,392,14,9,3,6,0.33,33,Histoire,1,2,0,4,1,1,QCM-Video-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Examen
3389,History,30,Meserve,2016,393,10,8,3,5,0.38,38,Histoire,1,2,0,3,1,1,Exercise-Lecture-Video-QCM-QCM-Lecture-Lecture-Examen
3390,History,30,Meserve,2016,394,38,29,7,22,0.24,24,Histoire,2,4,1,15,5,2,Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Exercise-Test-Lecture-Exercise-Exercise-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Examen-Video-QCM-Lecture-Lecture-QCM-Video-Lecture-Lecture-Examen
3391,History,30,Meserve,2016,395,11,4,1,3,0.25,25,Histoire,0,1,0,2,1,0,Lecture-QCM-Lecture-Exercise
3392,History,30,Meserve,2016,396,6,4,1,3,0.25,25,Histoire,1,0,0,2,1,0,Exercise-Lecture-Lecture-Video
3393,History,30,Meserve,2016,397,12,11,1,10,0.09,9,Histoire,1,0,0,7,2,1,Lecture-Lecture-Video-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
3394,History,30,Meserve,2016,398,28,21,5,16,0.24,24,Histoire,2,2,1,10,6,0,QCM-Lecture-Lecture-Lecture-Video-QCM-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Exercise-Lecture-Test
3395,History,31,Colomb,2016,399,12,9,1,8,0.11,11,Histoire,0,1,0,4,3,1,Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-QCM-Examen
3396,History,31,Colomb,2016,400,34,25,8,17,0.32,32,Histoire,2,5,1,13,3,1,QCM-Lecture-Video-QCM-Lecture-QCM-Lecture-Exercise-Lecture-Video-QCM-Lecture-Test-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Examen
3397,History,31,Colomb,2016,401,17,16,4,12,0.25,25,Histoire,2,2,0,9,3,0,Exercise-Video-Lecture-QCM-Lecture-QCM-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture
3398,History,31,Colomb,2016,402,23,23,2,21,0.09,9,Histoire,1,1,0,14,5,2,Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Lecture-Lecture-Examen-Lecture-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
3399,History,31,Colomb,2016,403,38,30,8,22,0.27,27,Histoire,4,4,0,16,5,1,Lecture-Video-Lecture-Lecture-Video-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-QCM-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-QCM-Video-Exercise-QCM-Exercise-Lecture-Lecture-Examen
3400,History,31,Colomb,2016,404,37,29,1,28,0.03,3,Histoire,0,1,0,18,8,2,Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Exercise-Exercise-Lecture-Examen
3401,History,31,Colomb,2016,405,50,48,13,35,0.27,27,Histoire,9,3,1,21,12,2,Lecture-Video-Lecture-Exercise-Exercise-QCM-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Video-Video-Examen-Video-Lecture-Video-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Test-Lecture-QCM-Lecture-Exercise-Video-Exercise-Lecture-Exercise-Video-Video-Video-Exercise-Lecture-Lecture-Lecture-Examen
3402,History,31,Colomb,2016,406,21,21,4,17,0.19,19,Histoire,3,1,0,11,5,1,Lecture-Video-QCM-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Exercise-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Examen
3403,History,31,Colomb,2016,407,30,28,6,22,0.21,21,Histoire,3,3,0,16,6,0,Lecture-Lecture-Lecture-Exercise-Video-Lecture-Lecture-QCM-Lecture-Video-QCM-Lecture-QCM-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Video-Exercise-Lecture-Lecture-Lecture
3404,History,31,Colomb,2016,408,23,23,6,17,0.26,26,Histoire,3,2,1,12,4,1,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Test-Exercise-Video-Lecture-Lecture-Video-Exercise-QCM-Exercise-Lecture-Video-Examen
3405,History,31,Colomb,2016,409,23,9,1,8,0.11,11,Histoire,1,0,0,6,1,1,Lecture-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Examen
3406,History,31,Colomb,2016,410,28,7,1,6,0.14,14,Histoire,0,1,0,4,2,0,Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-QCM
3407,History,31,Colomb,2016,411,54,39,9,30,0.23,23,Histoire,6,3,0,20,9,1,Lecture-Exercise-Video-Exercise-Lecture-Exercise-QCM-Lecture-Lecture-QCM-Exercise-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Video-Exercise-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Video-Lecture-Video-Examen
3408,History,32,Routhier,2016,412,19,10,3,7,0.3,30,Histoire,2,1,0,4,2,1,Lecture-Lecture-Video-QCM-Lecture-Exercise-Lecture-Video-Exercise-Examen
3409,History,32,Routhier,2016,413,25,16,1,15,0.06,6,Histoire,1,0,0,10,4,1,Lecture-Video-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
3410,History,32,Routhier,2016,414,53,47,4,43,0.09,9,Histoire,4,0,0,28,14,1,Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Examen
3411,History,32,Routhier,2016,415,38,21,6,15,0.29,29,Histoire,2,3,1,10,5,0,Lecture-Exercise-QCM-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Exercise-Video-Lecture-QCM-Test
3412,History,32,Routhier,2016,416,14,4,1,3,0.25,25,Histoire,0,1,0,1,1,1,Exercise-QCM-Lecture-Examen
3413,History,32,Routhier,2016,417,34,12,3,9,0.25,25,Histoire,2,1,0,6,3,0,Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Video-QCM
3414,History,32,Routhier,2016,418,32,11,4,7,0.36,36,Histoire,3,1,0,5,2,0,Exercise-Lecture-Lecture-Video-Exercise-Video-QCM-Lecture-Video-Lecture-Lecture
3415,History,32,Routhier,2016,419,40,16,2,14,0.12,12,Histoire,0,2,0,10,3,1,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-QCM-Exercise-Lecture-Lecture-QCM-Lecture-Lecture-Examen
3416,History,32,Routhier,2016,420,31,11,3,8,0.27,27,Histoire,1,2,0,6,1,1,Video-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-QCM-Examen
3417,History,32,Routhier,2016,421,15,6,1,5,0.17,17,Histoire,0,1,0,4,1,0,Lecture-Exercise-Lecture-Lecture-QCM-Lecture
3418,History,32,Routhier,2016,422,11,11,2,9,0.18,18,Histoire,1,1,0,6,3,0,Exercise-Lecture-Exercise-Lecture-Lecture-Video-Lecture-QCM-Lecture-Exercise-Lecture
3419,History,32,Routhier,2016,423,31,25,4,21,0.16,16,Histoire,1,3,0,15,6,0,Lecture-Lecture-QCM-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Exercise-QCM-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-QCM
3420,History,32,Routhier,2016,424,60,48,3,45,0.06,6,Histoire,3,0,0,29,14,2,Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Exercise-Lecture-Examen-Exercise-Lecture-Lecture-Video-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
3421,History,33,Crespin,2016,425,48,18,2,16,0.11,11,Histoire,1,1,0,9,6,1,QCM-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
3422,History,33,Crespin,2016,426,9,4,1,3,0.25,25,Histoire,0,1,0,1,1,1,Lecture-QCM-Exercise-Examen
3423,History,33,Crespin,2016,427,20,5,1,4,0.2,20,Histoire,0,1,0,2,2,0,QCM-Exercise-Lecture-Exercise-Lecture
3424,History,33,Crespin,2016,428,30,20,4,16,0.2,20,Histoire,2,2,0,11,4,1,QCM-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Video-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Exercise-Examen
3425,History,33,Crespin,2016,429,8,5,1,4,0.2,20,Histoire,0,1,0,2,2,0,Lecture-QCM-Lecture-Exercise-Exercise
3426,History,33,Crespin,2016,430,39,12,2,10,0.17,17,Histoire,0,2,0,7,2,1,QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Examen
3427,History,33,Crespin,2016,431,14,7,1,6,0.14,14,Histoire,1,0,0,4,2,0,Video-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture
3428,History,33,Crespin,2016,432,32,18,6,12,0.33,33,Histoire,5,1,0,7,4,1,QCM-Video-Lecture-Lecture-Video-Exercise-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Video-Lecture-Examen
3429,History,33,Crespin,2016,433,8,3,1,2,0.33,33,Histoire,1,0,0,2,0,0,Lecture-Video-Lecture
3430,History,33,Crespin,2016,434,7,7,2,5,0.29,29,Histoire,2,0,0,2,2,1,Video-Lecture-Lecture-Video-Exercise-Exercise-Examen
3431,History,33,Crespin,2016,435,33,28,8,20,0.29,29,Histoire,4,3,1,15,5,0,QCM-Lecture-Video-Lecture-Video-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Exercise-QCM-Exercise-QCM-Video-Lecture-Lecture-Lecture-Test
3432,History,33,Crespin,2016,436,54,39,9,30,0.23,23,Histoire,4,4,1,20,8,2,Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Exercise-Examen-Exercise-Video-Lecture-Lecture-Video-QCM-Lecture-Lecture-Lecture-Lecture-QCM-Test-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Video-Lecture-Examen
3433,History,33,Crespin,2016,437,11,6,1,5,0.17,17,Histoire,1,0,0,2,2,1,Lecture-Lecture-Exercise-Exercise-Video-Examen
3434,History,33,Crespin,2016,438,53,19,5,14,0.26,26,Histoire,2,2,1,9,4,1,Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Test-Lecture-Video-Lecture-Lecture-QCM-Lecture-Exercise-Video-Examen
3435,History,34,Bellerose,2016,439,21,8,2,6,0.25,25,Histoire,2,0,0,2,3,1,Lecture-Video-Exercise-Exercise-Video-Lecture-Exercise-Examen
3436,History,34,Bellerose,2016,440,19,17,1,16,0.06,6,Histoire,1,0,0,11,5,0,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise
3437,History,34,Bellerose,2016,441,26,10,1,9,0.1,10,Histoire,1,0,0,6,3,0,Lecture-Lecture-Exercise-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture
3438,History,34,Bellerose,2016,442,40,35,9,26,0.26,26,Histoire,5,4,0,18,6,2,Lecture-Lecture-Exercise-Exercise-Exercise-Exercise-QCM-Lecture-Lecture-Lecture-Video-Lecture-Video-Lecture-Video-Video-Lecture-Examen-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Exercise-Lecture-Lecture-QCM-Video-Lecture-Examen
3439,History,34,Bellerose,2016,443,24,18,2,16,0.11,11,Histoire,2,0,0,10,5,1,Video-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Examen
3440,History,34,Bellerose,2016,444,12,10,2,8,0.2,20,Histoire,2,0,0,4,3,1,Exercise-Video-Lecture-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Examen
3441,History,34,Bellerose,2016,445,5,5,1,4,0.2,20,Histoire,0,1,0,2,2,0,QCM-Exercise-Exercise-Lecture-Lecture
3442,History,34,Bellerose,2016,446,39,33,5,28,0.15,15,Histoire,2,2,1,19,7,2,Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Test-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Examen-Exercise-Lecture-Lecture-Exercise-Lecture-Video-QCM-Lecture-QCM-Lecture-Examen
3443,History,35,Maisel,2016,447,9,9,2,7,0.22,22,Histoire,1,1,0,4,3,0,Video-QCM-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture
3444,History,35,Maisel,2016,448,14,14,1,13,0.07,7,Histoire,1,0,0,9,3,1,Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Video-Examen
3445,History,35,Maisel,2016,449,16,4,1,3,0.25,25,Histoire,1,0,0,2,1,0,Lecture-Exercise-Video-Lecture
