,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
4956,Art,72,Alix,2017,961,28,20,10,10,0.5,50,Art,2,7,1,10,0,0
4957,Art,72,Alix,2017,962,30,23,3,20,0.13,13,Art,2,1,0,12,7,1
4958,Art,72,Alix,2017,963,12,11,3,8,0.27,27,Art,1,2,0,5,2,1
4959,Art,72,Alix,2017,964,35,11,3,8,0.27,27,Art,2,1,0,5,3,0
4960,Art,72,Alix,2017,965,33,17,3,14,0.18,18,Art,3,0,0,9,4,1
4961,Art,72,Alix,2017,966,31,16,5,11,0.31,31,Art,2,3,0,7,3,1
4962,Art,72,Alix,2017,967,5,4,2,2,0.5,50,Art,0,2,0,2,0,0
4963,Art,72,Alix,2017,968,18,7,2,5,0.29,29,Art,2,0,0,3,1,1
4964,Art,72,Alix,2017,969,17,17,3,14,0.18,18,Art,3,0,0,8,5,1
4965,Art,72,Alix,2017,970,6,3,2,1,0.67,67,Art,2,0,0,1,0,0
4966,Art,72,Alix,2017,971,16,15,2,13,0.13,13,Art,1,1,0,8,4,1
4967,Art,72,Alix,2017,972,14,11,3,8,0.27,27,Art,2,1,0,6,1,1
4968,Art,72,Alix,2017,973,5,3,2,1,0.67,67,Art,2,0,0,1,0,0
4969,Art,72,Alix,2017,974,36,23,8,15,0.35,35,Art,5,3,0,10,5,0
4970,Art,73,Songy,2017,975,25,12,6,6,0.5,50,Art,4,2,0,4,1,1
4971,Art,73,Songy,2017,976,5,3,1,2,0.33,33,Art,1,0,0,2,0,0
4972,Art,73,Songy,2017,977,40,38,11,27,0.29,29,Art,4,7,0,20,6,1
4973,Art,73,Songy,2017,978,27,17,4,13,0.24,24,Art,2,2,0,9,3,1
4974,Art,73,Songy,2017,979,37,23,1,22,0.04,4,Art,1,0,0,14,7,1
4975,Art,73,Songy,2017,980,25,16,6,10,0.38,38,Art,3,2,1,7,2,1
4976,Art,73,Songy,2017,981,23,14,1,13,0.07,7,Art,1,0,0,9,3,1
4977,Art,73,Songy,2017,982,7,2,1,1,0.5,50,Art,0,1,0,0,1,0
4978,Art,73,Songy,2017,983,27,8,3,5,0.38,38,Art,2,1,0,4,1,0
4979,Art,73,Songy,2017,984,27,10,3,7,0.3,30,Art,2,1,0,3,3,1
4980,Art,73,Songy,2017,985,6,4,2,2,0.5,50,Art,1,1,0,2,0,0
4981,Art,73,Songy,2017,986,34,18,4,14,0.22,22,Art,3,1,0,9,5,0
4982,Art,73,Songy,2017,987,29,18,3,15,0.17,17,Art,2,1,0,11,3,1
4983,Art,73,Songy,2017,988,8,3,1,2,0.33,33,Art,0,1,0,1,0,1
4984,Art,73,Songy,2017,989,36,10,5,5,0.5,50,Art,4,1,0,4,0,1
4985,Art,73,Songy,2017,990,5,2,1,1,0.5,50,Art,1,0,0,1,0,0
4986,Art,73,Songy,2017,991,29,13,5,8,0.38,38,Art,2,2,1,6,1,1
4987,Art,74,Sens,2017,992,26,22,6,16,0.27,27,Art,2,4,0,13,2,1
4988,Art,74,Sens,2017,993,5,2,1,1,0.5,50,Art,1,0,0,1,0,0
4989,Art,74,Sens,2017,994,35,29,8,21,0.28,28,Art,7,1,0,13,6,2
4990,Art,74,Sens,2017,995,12,6,1,5,0.17,17,Art,1,0,0,2,2,1
4991,Art,74,Sens,2017,996,15,13,3,10,0.23,23,Art,1,2,0,8,1,1
4992,Art,74,Sens,2017,997,56,46,3,43,0.07,7,Art,1,2,0,29,12,2
4993,Art,74,Sens,2017,998,25,10,1,9,0.1,10,Art,0,1,0,5,3,1
4994,Art,74,Sens,2017,999,14,6,2,4,0.33,33,Art,0,2,0,2,1,1
4995,Computer Science,1,Galle,2018,1,35,20,4,16,0.2,20,Informatique,2,2,0,11,5,0
4996,Computer Science,1,Galle,2018,2,8,7,1,6,0.14,14,Informatique,1,0,0,3,2,1
4997,Computer Science,1,Galle,2018,3,28,19,5,14,0.26,26,Informatique,2,2,1,9,4,1
4998,Computer Science,1,Galle,2018,4,20,5,1,4,0.2,20,Informatique,0,1,0,2,2,0
4999,Computer Science,1,Galle,2018,5,32,23,7,16,0.3,30,Informatique,5,2,0,10,5,1
5000,Computer Science,1,Galle,2018,6,51,18,6,12,0.33,33,Informatique,2,3,1,9,3,0
5001,Computer Science,1,Galle,2018,7,6,5,1,4,0.2,20,Informatique,1,0,0,2,1,1
5002,Computer Science,1,Galle,2018,8,38,30,3,27,0.1,10,Informatique,1,2,0,18,7,2
5003,Computer Science,1,Galle,2018,9,11,6,1,5,0.17,17,Informatique,1,0,0,2,2,1
5004,Computer Science,1,Galle,2018,10,18,11,3,8,0.27,27,Informatique,2,1,0,4,3,1
5005,Computer Science,1,Galle,2018,11,27,19,7,12,0.37,37,Informatique,4,2,1,8,4,0
5006,Computer Science,1,Galle,2018,12,6,4,2,2,0.5,50,Informatique,1,1,0,1,1,0
5007,Computer Science,1,Galle,2018,13,15,7,3,4,0.43,43,Informatique,2,1,0,1,2,1
5008,Computer Science,1,Galle,2018,14,40,36,3,33,0.08,8,Informatique,3,0,0,21,10,2
5009,Computer Science,1,Galle,2018,15,17,9,2,7,0.22,22,Informatique,2,0,0,4,2,1
5010,Computer Science,1,Galle,2018,16,30,16,3,13,0.19,19,Informatique,0,3,0,10,3,0
5011,Computer Science,2,Burdin,2018,17,12,5,3,2,0.6,60,Informatique,1,2,0,0,1,1
5012,Computer Science,2,Burdin,2018,18,11,10,4,6,0.4,40,Informatique,3,1,0,3,2,1
5013,Computer Science,2,Burdin,2018,19,11,9,1,8,0.11,11,Informatique,0,1,0,4,3,1
5014,Computer Science,2,Burdin,2018,20,15,14,4,10,0.29,29,Informatique,4,0,0,5,4,1
5015,Computer Science,2,Burdin,2018,21,28,23,3,20,0.13,13,Informatique,1,2,0,14,6,0
5016,Computer Science,2,Burdin,2018,22,15,13,1,12,0.08,8,Informatique,1,0,0,7,4,1
5017,Computer Science,2,Burdin,2018,23,22,21,5,16,0.24,24,Informatique,2,2,1,10,5,1
5018,Computer Science,2,Burdin,2018,24,18,15,4,11,0.27,27,Informatique,3,1,0,7,3,1
5019,Computer Science,2,Burdin,2018,25,38,36,14,22,0.39,39,Informatique,11,3,0,13,7,2
5020,Computer Science,2,Burdin,2018,26,5,3,2,1,0.67,67,Informatique,1,1,0,1,0,0
5021,Computer Science,2,Burdin,2018,27,18,6,1,5,0.17,17,Informatique,0,1,0,3,1,1
5022,Computer Science,3,Favret,2018,28,15,9,4,5,0.44,44,Informatique,2,2,0,4,0,1
5023,Computer Science,3,Favret,2018,29,10,4,1,3,0.25,25,Informatique,0,1,0,1,1,1
5024,Computer Science,3,Favret,2018,30,7,2,1,1,0.5,50,Informatique,0,1,0,0,1,0
5025,Computer Science,3,Favret,2018,31,8,7,3,4,0.43,43,Informatique,3,0,0,2,1,1
5026,Computer Science,3,Favret,2018,32,56,25,4,21,0.16,16,Informatique,2,2,0,14,6,1
5027,Computer Science,3,Favret,2018,33,27,24,24,0,1.0,100,Informatique,15,9,0,0,0,0
5028,Computer Science,3,Favret,2018,34,36,33,4,29,0.12,12,Informatique,3,1,0,18,9,2
5029,Computer Science,3,Favret,2018,35,17,11,1,10,0.09,9,Informatique,1,0,0,6,3,1
5030,Computer Science,3,Favret,2018,36,11,3,1,2,0.33,33,Informatique,1,0,0,2,0,0
5031,Computer Science,3,Favret,2018,37,12,3,1,2,0.33,33,Informatique,1,0,0,0,1,1
5032,Computer Science,3,Favret,2018,38,17,11,5,6,0.45,45,Informatique,1,4,0,6,0,0
5033,Computer Science,3,Favret,2018,39,12,4,1,3,0.25,25,Informatique,1,0,0,1,1,1
5034,Computer Science,3,Favret,2018,40,13,6,4,2,0.67,67,Informatique,3,1,0,1,0,1
5035,Computer Science,3,Favret,2018,41,18,18,12,6,0.67,67,Informatique,5,6,1,5,0,1
5036,Computer Science,3,Favret,2018,42,24,22,3,19,0.14,14,Informatique,2,1,0,12,6,1
5037,Computer Science,3,Favret,2018,43,30,24,2,22,0.08,8,Informatique,1,1,0,14,6,2
5038,Computer Science,3,Favret,2018,44,29,16,6,10,0.38,38,Informatique,5,1,0,5,4,1
5039,Computer Science,3,Favret,2018,45,37,10,2,8,0.2,20,Informatique,1,1,0,4,3,1
5040,Computer Science,4,Fontenette,2018,46,10,6,2,4,0.33,33,Informatique,2,0,0,2,1,1
5041,Computer Science,4,Fontenette,2018,47,14,11,4,7,0.36,36,Informatique,3,1,0,3,3,1
5042,Computer Science,4,Fontenette,2018,48,7,4,1,3,0.25,25,Informatique,1,0,0,1,1,1
5043,Computer Science,4,Fontenette,2018,49,40,28,5,23,0.18,18,Informatique,3,2,0,14,7,2
5044,Computer Science,4,Fontenette,2018,50,8,8,8,0,1.0,100,Informatique,6,1,1,0,0,0
5045,Computer Science,4,Fontenette,2018,51,36,35,12,23,0.34,34,Informatique,9,3,0,14,8,1
5046,Computer Science,4,Fontenette,2018,52,16,5,1,4,0.2,20,Informatique,1,0,0,3,1,0
5047,Computer Science,4,Fontenette,2018,53,25,15,2,13,0.13,13,Informatique,2,0,0,9,3,1
5048,Computer Science,4,Fontenette,2018,54,18,8,2,6,0.25,25,Informatique,2,0,0,2,3,1
5049,Computer Science,4,Fontenette,2018,55,10,9,2,7,0.22,22,Informatique,0,2,0,6,0,1
5050,Computer Science,5,Rogier,2018,56,17,10,5,5,0.5,50,Informatique,2,3,0,4,0,1
5051,Computer Science,5,Rogier,2018,57,28,8,1,7,0.12,12,Informatique,1,0,0,5,2,0
5052,Computer Science,5,Rogier,2018,58,37,34,9,25,0.26,26,Informatique,4,4,1,15,8,2
5053,Computer Science,5,Rogier,2018,59,24,6,2,4,0.33,33,Informatique,2,0,0,2,1,1
5054,Computer Science,5,Rogier,2018,60,18,16,2,14,0.12,12,Informatique,0,2,0,10,3,1
5055,Computer Science,5,Rogier,2018,61,17,13,5,8,0.38,38,Informatique,1,3,1,7,1,0
5056,Computer Science,5,Rogier,2018,62,5,2,1,1,0.5,50,Informatique,1,0,0,1,0,0
5057,Computer Science,5,Rogier,2018,63,14,13,3,10,0.23,23,Informatique,1,2,0,7,2,1
5058,Computer Science,5,Rogier,2018,64,14,4,2,2,0.5,50,Informatique,0,1,1,1,1,0
5059,Computer Science,5,Rogier,2018,65,60,40,6,34,0.15,15,Informatique,2,3,1,22,10,2
5060,Computer Science,5,Rogier,2018,66,8,2,2,0,1.0,100,Informatique,0,2,0,0,0,0
5061,Computer Science,5,Rogier,2018,67,28,27,8,19,0.3,30,Informatique,3,4,1,13,4,2
5062,Computer Science,5,Rogier,2018,68,24,24,3,21,0.12,12,Informatique,2,1,0,15,5,1
5063,Computer Science,5,Rogier,2018,69,32,13,5,8,0.38,38,Informatique,2,3,0,6,1,1
5064,Computer Science,5,Rogier,2018,70,52,30,11,19,0.37,37,Informatique,5,5,1,12,5,2
5065,Computer Science,6,Fier,2018,71,14,13,4,9,0.31,31,Informatique,3,1,0,6,2,1
5066,Computer Science,6,Fier,2018,72,27,13,2,11,0.15,15,Informatique,1,1,0,7,3,1
5067,Computer Science,6,Fier,2018,73,29,9,2,7,0.22,22,Informatique,0,2,0,5,2,0
5068,Computer Science,6,Fier,2018,74,29,24,9,15,0.38,38,Informatique,4,5,0,11,3,1
5069,Computer Science,6,Fier,2018,75,32,18,6,12,0.33,33,Informatique,4,2,0,8,4,0
5070,Computer Science,6,Fier,2018,76,6,5,1,4,0.2,20,Informatique,1,0,0,2,1,1
5071,Computer Science,6,Fier,2018,77,33,22,2,20,0.09,9,Informatique,0,2,0,13,5,2
5072,Computer Science,6,Fier,2018,78,14,12,4,8,0.33,33,Informatique,3,1,0,5,3,0
5073,Computer Science,7,Amirault,2018,79,19,10,5,5,0.5,50,Informatique,2,3,0,4,0,1
5074,Computer Science,7,Amirault,2018,80,38,19,2,17,0.11,11,Informatique,2,0,0,11,6,0
5075,Computer Science,7,Amirault,2018,81,8,4,1,3,0.25,25,Informatique,1,0,0,2,1,0
5076,Computer Science,7,Amirault,2018,82,7,6,2,4,0.33,33,Informatique,1,1,0,2,1,1
5077,Computer Science,7,Amirault,2018,83,35,11,2,9,0.18,18,Informatique,1,1,0,6,3,0
5078,Computer Science,7,Amirault,2018,84,5,5,2,3,0.4,40,Informatique,1,1,0,2,0,1
5079,Computer Science,7,Amirault,2018,85,49,45,5,40,0.11,11,Informatique,3,2,0,27,10,3
5080,Computer Science,7,Amirault,2018,86,23,9,2,7,0.22,22,Informatique,0,2,0,6,0,1
5081,Computer Science,7,Amirault,2018,87,8,4,1,3,0.25,25,Informatique,0,1,0,2,1,0
5082,Computer Science,7,Amirault,2018,88,10,10,5,5,0.5,50,Informatique,3,2,0,3,1,1
5083,Computer Science,7,Amirault,2018,89,6,4,1,3,0.25,25,Informatique,0,1,0,1,1,1
5084,Computer Science,7,Amirault,2018,90,50,26,5,21,0.19,19,Informatique,2,3,0,14,5,2
5085,Computer Science,7,Amirault,2018,91,32,32,7,25,0.22,22,Informatique,3,3,1,17,6,2
5086,Computer Science,7,Amirault,2018,92,12,4,1,3,0.25,25,Informatique,1,0,0,1,1,1
5087,Computer Science,7,Amirault,2018,93,23,22,4,18,0.18,18,Informatique,1,3,0,13,4,1
5088,Computer Science,7,Amirault,2018,94,36,24,6,18,0.25,25,Informatique,4,2,0,12,5,1
5089,Computer Science,7,Amirault,2018,95,35,9,1,8,0.11,11,Informatique,0,1,0,6,1,1
5090,Mathematics,8,Picard,2018,96,30,25,9,16,0.36,36,Mathematics,5,3,1,11,4,1
5091,Mathematics,8,Picard,2018,97,15,10,6,4,0.6,60,Mathematics,3,2,1,4,0,0
5092,Mathematics,8,Picard,2018,98,16,6,3,3,0.5,50,Mathematics,1,2,0,2,1,0
5093,Mathematics,8,Picard,2018,99,36,15,4,11,0.27,27,Mathematics,3,1,0,8,2,1
5094,Mathematics,8,Picard,2018,100,10,3,1,2,0.33,33,Mathematics,0,1,0,1,1,0
5095,Mathematics,8,Picard,2018,101,12,9,1,8,0.11,11,Mathematics,0,1,0,5,2,1
5096,Mathematics,8,Picard,2018,102,34,22,4,18,0.18,18,Mathematics,2,2,0,12,5,1
5097,Mathematics,8,Picard,2018,103,31,16,1,15,0.06,6,Mathematics,1,0,0,9,5,1
5098,Mathematics,9,Damas,2018,104,57,28,9,19,0.32,32,Mathematics,4,4,1,14,4,1
5099,Mathematics,9,Damas,2018,105,8,3,2,1,0.67,67,Mathematics,2,0,0,0,1,0
5100,Mathematics,9,Damas,2018,106,12,6,3,3,0.5,50,Mathematics,3,0,0,0,2,1
5101,Mathematics,9,Damas,2018,107,48,45,5,40,0.11,11,Mathematics,3,2,0,24,13,3
5102,Mathematics,9,Damas,2018,108,18,12,3,9,0.25,25,Mathematics,2,1,0,7,1,1
5103,Mathematics,9,Damas,2018,109,35,10,10,0,1.0,100,Mathematics,5,4,1,0,0,0
5104,Mathematics,9,Damas,2018,110,23,15,5,10,0.33,33,Mathematics,1,4,0,8,2,0
5105,Mathematics,10,Chasse,2018,111,6,4,2,2,0.5,50,Mathematics,0,1,1,1,1,0
5106,Mathematics,10,Chasse,2018,112,11,5,2,3,0.4,40,Mathematics,1,1,0,0,2,1
5107,Mathematics,10,Chasse,2018,113,9,6,4,2,0.67,67,Mathematics,2,2,0,2,0,0
5108,Mathematics,10,Chasse,2018,114,55,44,13,31,0.3,30,Mathematics,8,5,0,20,9,2
5109,Mathematics,10,Chasse,2018,115,28,27,7,20,0.26,26,Mathematics,4,2,1,12,6,2
5110,Mathematics,10,Chasse,2018,116,8,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0
5111,Mathematics,10,Chasse,2018,117,9,7,3,4,0.43,43,Mathematics,0,3,0,3,0,1
5112,Mathematics,10,Chasse,2018,118,6,6,1,5,0.17,17,Mathematics,0,1,0,2,2,1
5113,Mathematics,10,Chasse,2018,119,29,9,2,7,0.22,22,Mathematics,2,0,0,4,3,0
5114,Mathematics,10,Chasse,2018,120,8,5,1,4,0.2,20,Mathematics,0,1,0,1,2,1
5115,Mathematics,10,Chasse,2018,121,9,9,3,6,0.33,33,Mathematics,1,2,0,5,0,1
5116,Mathematics,10,Chasse,2018,122,14,13,2,11,0.15,15,Mathematics,2,0,0,7,4,0
5117,Mathematics,11,Citron,2018,123,36,13,1,12,0.08,8,Mathematics,1,0,0,7,4,1
5118,Mathematics,11,Citron,2018,124,45,13,2,11,0.15,15,Mathematics,0,2,0,8,3,0
5119,Mathematics,11,Citron,2018,125,12,3,2,1,0.67,67,Mathematics,2,0,0,1,0,0
5120,Mathematics,11,Citron,2018,126,7,3,2,1,0.67,67,Mathematics,0,2,0,1,0,0
5121,Mathematics,11,Citron,2018,127,13,7,1,6,0.14,14,Mathematics,1,0,0,3,2,1
5122,Mathematics,11,Citron,2018,128,9,6,1,5,0.17,17,Mathematics,0,1,0,2,2,1
5123,Mathematics,11,Citron,2018,129,13,13,3,10,0.23,23,Mathematics,2,1,0,8,2,0
5124,Mathematics,11,Citron,2018,130,8,4,4,0,1.0,100,Mathematics,2,1,1,0,0,0
5125,Mathematics,11,Citron,2018,131,25,24,8,16,0.33,33,Mathematics,2,5,1,12,3,1
5126,Mathematics,11,Citron,2018,132,58,51,2,49,0.04,4,Mathematics,1,1,0,32,15,2
5127,Mathematics,11,Citron,2018,133,31,12,4,8,0.33,33,Mathematics,4,0,0,4,3,1
5128,Mathematics,11,Citron,2018,134,9,5,1,4,0.2,20,Mathematics,1,0,0,1,2,1
5129,Mathematics,11,Citron,2018,135,6,5,1,4,0.2,20,Mathematics,0,1,0,1,2,1
5130,Mathematics,11,Citron,2018,136,10,7,4,3,0.57,57,Mathematics,2,2,0,2,0,1
5131,Mathematics,11,Citron,2018,137,24,21,8,13,0.38,38,Mathematics,3,4,1,10,3,0
5132,Mathematics,11,Citron,2018,138,17,8,2,6,0.25,25,Mathematics,0,2,0,4,1,1
5133,Mathematics,11,Citron,2018,139,13,11,11,0,1.0,100,Mathematics,7,3,1,0,0,0
5134,Mathematics,11,Citron,2018,140,5,2,1,1,0.5,50,Mathematics,1,0,0,1,0,0
5135,Mathematics,11,Citron,2018,141,32,13,2,11,0.15,15,Mathematics,0,2,0,7,3,1
5136,Mathematics,12,Demanche,2018,142,37,16,3,13,0.19,19,Mathematics,3,0,0,9,3,1
5137,Mathematics,12,Demanche,2018,143,28,13,3,10,0.23,23,Mathematics,1,2,0,6,3,1
5138,Mathematics,12,Demanche,2018,144,7,2,1,1,0.5,50,Mathematics,1,0,0,0,1,0
5139,Mathematics,12,Demanche,2018,145,57,18,1,17,0.06,6,Mathematics,1,0,0,12,5,0
5140,Mathematics,12,Demanche,2018,146,35,24,9,15,0.38,38,Mathematics,4,4,1,11,3,1
5141,Mathematics,12,Demanche,2018,147,19,18,1,17,0.06,6,Mathematics,1,0,0,12,5,0
5142,Mathematics,12,Demanche,2018,148,42,41,20,21,0.49,49,Mathematics,13,6,1,12,7,2
5143,Mathematics,12,Demanche,2018,149,13,13,8,5,0.62,62,Mathematics,5,3,0,4,0,1
5144,Mathematics,12,Demanche,2018,150,56,42,11,31,0.26,26,Mathematics,5,4,2,21,10,0
5145,Mathematics,12,Demanche,2018,151,7,5,3,2,0.6,60,Mathematics,3,0,0,0,1,1
5146,Mathematics,12,Demanche,2018,152,13,13,1,12,0.08,8,Mathematics,0,1,0,8,4,0
5147,Mathematics,12,Demanche,2018,153,15,8,3,5,0.38,38,Mathematics,2,1,0,3,1,1
5148,Mathematics,12,Demanche,2018,154,16,8,1,7,0.12,12,Mathematics,0,1,0,5,2,0
5149,Mathematics,12,Demanche,2018,155,12,11,1,10,0.09,9,Mathematics,0,1,0,7,3,0
5150,Mathematics,12,Demanche,2018,156,18,17,2,15,0.12,12,Mathematics,2,0,0,10,5,0
5151,Mathematics,13,Bonnot,2018,157,43,40,4,36,0.1,10,Mathematics,4,0,0,23,11,2
5152,Mathematics,13,Bonnot,2018,158,33,28,10,18,0.36,36,Mathematics,6,3,1,10,6,2
5153,Mathematics,13,Bonnot,2018,159,57,39,13,26,0.33,33,Mathematics,6,4,3,19,7,0
5154,Mathematics,13,Bonnot,2018,160,10,4,1,3,0.25,25,Mathematics,1,0,0,1,1,1
5155,Mathematics,13,Bonnot,2018,161,27,25,8,17,0.32,32,Mathematics,5,2,1,8,7,2
5156,Mathematics,13,Bonnot,2018,162,52,30,6,24,0.2,20,Mathematics,3,2,1,15,8,1
5157,Mathematics,13,Bonnot,2018,163,33,11,4,7,0.36,36,Mathematics,3,1,0,4,2,1
5158,Mathematics,13,Bonnot,2018,164,21,8,3,5,0.38,38,Mathematics,2,1,0,3,2,0
5159,Mathematics,13,Bonnot,2018,165,6,5,1,4,0.2,20,Mathematics,1,0,0,2,1,1
5160,Mathematics,13,Bonnot,2018,166,7,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0
5161,Mathematics,13,Bonnot,2018,167,26,25,3,22,0.12,12,Mathematics,1,2,0,13,7,2
5162,Mathematics,13,Bonnot,2018,168,45,24,7,17,0.29,29,Mathematics,2,4,1,12,4,1
5163,Mathematics,13,Bonnot,2018,169,41,33,6,27,0.18,18,Mathematics,3,3,0,20,6,1
5164,Mathematics,14,Rambin,2018,170,58,58,11,47,0.19,19,Mathematics,5,6,0,33,11,3
5165,Mathematics,14,Rambin,2018,171,21,14,3,11,0.21,21,Mathematics,1,2,0,8,3,0
5166,Mathematics,14,Rambin,2018,172,34,18,2,16,0.11,11,Mathematics,0,2,0,12,3,1
5167,Mathematics,14,Rambin,2018,173,30,13,3,10,0.23,23,Mathematics,2,1,0,7,3,0
5168,Mathematics,14,Rambin,2018,174,11,10,3,7,0.3,30,Mathematics,3,0,0,4,3,0
5169,Mathematics,14,Rambin,2018,175,40,14,6,8,0.43,43,Mathematics,4,2,0,6,2,0
5170,Mathematics,14,Rambin,2018,176,42,21,15,6,0.71,71,Mathematics,7,7,1,5,0,1
5171,Mathematics,14,Rambin,2018,177,59,24,4,20,0.17,17,Mathematics,1,3,0,12,6,2
5172,Mathematics,14,Rambin,2018,178,6,3,1,2,0.33,33,Mathematics,0,1,0,2,0,0
5173,Mathematics,14,Rambin,2018,179,14,12,1,11,0.08,8,Mathematics,0,1,0,7,3,1
5174,Mathematics,14,Rambin,2018,180,43,28,1,27,0.04,4,Mathematics,0,1,0,17,8,2
5175,Mathematics,14,Rambin,2018,181,10,4,2,2,0.5,50,Mathematics,0,2,0,2,0,0
5176,Engineering,15,Virkler,2018,182,6,2,1,1,0.5,50,Ingénieurie,1,0,0,1,0,0
5177,Engineering,15,Virkler,2018,183,9,3,1,2,0.33,33,Ingénieurie,0,1,0,2,0,0
5178,Engineering,15,Virkler,2018,184,17,11,1,10,0.09,9,Ingénieurie,0,1,0,8,2,0
5179,Engineering,15,Virkler,2018,185,10,3,1,2,0.33,33,Ingénieurie,1,0,0,2,0,0
5180,Engineering,15,Virkler,2018,186,10,8,4,4,0.5,50,Ingénieurie,3,1,0,2,2,0
5181,Engineering,15,Virkler,2018,187,30,11,5,6,0.45,45,Ingénieurie,3,2,0,4,2,0
5182,Engineering,15,Virkler,2018,188,10,8,2,6,0.25,25,Ingénieurie,1,1,0,4,1,1
5183,Engineering,15,Virkler,2018,189,48,38,20,18,0.53,53,Ingénieurie,10,9,1,15,1,2
5184,Engineering,15,Virkler,2018,190,10,5,2,3,0.4,40,Ingénieurie,1,1,0,3,0,0
5185,Engineering,15,Virkler,2018,191,8,4,1,3,0.25,25,Ingénieurie,0,1,0,2,1,0
5186,Engineering,15,Virkler,2018,192,51,45,20,25,0.44,44,Ingénieurie,15,4,1,15,8,2
5187,Engineering,15,Virkler,2018,193,50,39,16,23,0.41,41,Ingénieurie,9,6,1,14,7,2
5188,Engineering,15,Virkler,2018,194,27,17,3,14,0.18,18,Ingénieurie,3,0,0,9,5,0
5189,Engineering,15,Virkler,2018,195,33,13,3,10,0.23,23,Ingénieurie,1,2,0,8,1,1
5190,Engineering,15,Virkler,2018,196,9,7,1,6,0.14,14,Ingénieurie,1,0,0,3,2,1
5191,Engineering,15,Virkler,2018,197,25,21,9,12,0.43,43,Ingénieurie,6,3,0,7,4,1
5192,Engineering,15,Virkler,2018,198,19,5,2,3,0.4,40,Ingénieurie,0,2,0,3,0,0
5193,Engineering,16,Laliberty,2018,199,6,4,1,3,0.25,25,Ingénieurie,1,0,0,1,1,1
5194,Engineering,16,Laliberty,2018,200,16,16,10,6,0.62,62,Ingénieurie,4,5,1,6,0,0
5195,Engineering,16,Laliberty,2018,201,11,6,1,5,0.17,17,Ingénieurie,1,0,0,3,1,1
5196,Engineering,16,Laliberty,2018,202,35,20,5,15,0.25,25,Ingénieurie,3,2,0,10,4,1
5197,Engineering,16,Laliberty,2018,203,27,7,1,6,0.14,14,Ingénieurie,1,0,0,4,2,0
5198,Engineering,16,Laliberty,2018,204,25,16,5,11,0.31,31,Ingénieurie,1,3,1,8,2,1
5199,Engineering,16,Laliberty,2018,205,39,19,1,18,0.05,5,Ingénieurie,1,0,0,12,5,1
5200,Engineering,16,Laliberty,2018,206,21,21,21,0,1.0,100,Ingénieurie,11,8,2,0,0,0
5201,Engineering,16,Laliberty,2018,207,14,8,1,7,0.12,12,Ingénieurie,1,0,0,3,3,1
5202,Engineering,17,Lafollette,2018,208,10,7,2,5,0.29,29,Ingénieurie,2,0,0,3,1,1
5203,Engineering,17,Lafollette,2018,209,49,15,1,14,0.07,7,Ingénieurie,0,1,0,9,5,0
5204,Engineering,17,Lafollette,2018,210,33,27,2,25,0.07,7,Ingénieurie,1,1,0,17,7,1
5205,Engineering,17,Lafollette,2018,211,7,6,1,5,0.17,17,Ingénieurie,0,1,0,4,1,0
5206,Engineering,17,Lafollette,2018,212,26,8,1,7,0.12,12,Ingénieurie,0,1,0,5,2,0
5207,Engineering,17,Lafollette,2018,213,11,10,2,8,0.2,20,Ingénieurie,0,2,0,6,1,1
5208,Engineering,17,Lafollette,2018,214,50,37,7,30,0.19,19,Ingénieurie,4,2,1,22,8,0
5209,Engineering,18,Thibeault,2018,215,24,21,7,14,0.33,33,Ingénieurie,4,2,1,10,3,1
5210,Engineering,18,Thibeault,2018,216,21,11,5,6,0.45,45,Ingénieurie,3,2,0,4,1,1
5211,Engineering,18,Thibeault,2018,217,15,5,2,3,0.4,40,Ingénieurie,2,0,0,1,1,1
5212,Engineering,18,Thibeault,2018,218,34,28,15,13,0.54,54,Ingénieurie,9,5,1,8,3,2
5213,Engineering,18,Thibeault,2018,219,11,8,2,6,0.25,25,Ingénieurie,0,2,0,4,1,1
5214,Engineering,18,Thibeault,2018,220,32,29,5,24,0.17,17,Ingénieurie,3,2,0,16,6,2
5215,Engineering,18,Thibeault,2018,221,32,32,12,20,0.38,38,Ingénieurie,5,7,0,14,4,2
5216,Engineering,18,Thibeault,2018,222,29,17,17,0,1.0,100,Ingénieurie,9,7,1,0,0,0
5217,Engineering,18,Thibeault,2018,223,14,4,1,3,0.25,25,Ingénieurie,1,0,0,2,1,0
5218,Engineering,18,Thibeault,2018,224,31,10,3,7,0.3,30,Ingénieurie,1,2,0,5,1,1
5219,Engineering,18,Thibeault,2018,225,35,13,5,8,0.38,38,Ingénieurie,1,3,1,7,1,0
5220,Engineering,18,Thibeault,2018,226,8,4,1,3,0.25,25,Ingénieurie,1,0,0,2,1,0
5221,Engineering,18,Thibeault,2018,227,8,4,2,2,0.5,50,Ingénieurie,1,1,0,2,0,0
5222,Engineering,18,Thibeault,2018,228,23,19,5,14,0.26,26,Ingénieurie,2,3,0,10,3,1
