,Universite,Departement,Teacher_ID,Teacher_Name,Teacher_Gender,Teacher_Seniority,Teacher_Digit,Teacher_Ress
1581,Tours,Histoire,151,Curie,Homme,Entre 5 et 15 ans,0,Jamais
1582,Tours,Histoire,152,Picot,Homme,Plus de 15 ans,0,Jamais
1583,Tours,Histoire,153,Goin,Femme,Entre 5 et 15 ans,27.01,Au cours des années 2018 à 2020
1584,Tours,Histoire,154,Bayle,Homme,Entre 5 et 15 ans,38.83,Au cours de l'année 2020 à 2021
1585,Tours,Histoire,155,Berry,Homme,Entre 5 et 15 ans,35.76,Antérieure à 2018
1586,Tours,Histoire,156,Amyot,Homme,Plus de 15 ans,40.61,Antérieure à 2018
1587,Tours,Histoire,157,Louvier,Homme,Moins de 5 ans,43.88,Au cours de l'année 2020 à 2021
1588,Tours,Histoire,158,Anger,Homme,Moins de 5 ans,36.59,Au cours de l'année 2020 à 2021
1589,Tours,Histoire,159,Sager,Homme,Plus de 15 ans,44.61,Au cours de l'année 2020 à 2021
1590,Tours,Histoire,160,Rous,Homme,Plus de 15 ans,42.93,Antérieure à 2018
1591,Tours,Histoire,161,St. Ann,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1592,Tours,Histoire,162,Lauve,Homme,Entre 5 et 15 ans,41.86,Antérieure à 2018
1593,Tours,Histoire,163,Wion,Homme,Entre 5 et 15 ans,0,Jamais
1594,Tours,Histoire,164,Glaude,Homme,Moins de 5 ans,40.55,Au cours de l'année 2020 à 2021
1595,Tours,Histoire,165,Soules,Non Spécifié,Moins de 5 ans,40.0,Au cours des années 2018 à 2020
1596,Tours,Histoire,166,Lariviere,Non Spécifié,Moins de 5 ans,40.0,Au cours des années 2018 à 2020
1597,Tours,Histoire,167,Mathias,Non Spécifié,Entre 5 et 15 ans,40.0,Au cours de l'année 2020 à 2021
1598,Tours,Mathématiques,168,Larcher,Non Spécifié,Plus de 15 ans,0,Jamais
1599,Tours,Mathématiques,169,Demarr,Femme,Plus de 15 ans,36.9,Au cours de l'année 2020 à 2021
1600,Tours,Mathématiques,170,Melancon,Femme,Moins de 5 ans,30.92,Au cours des années 2018 à 2020
1601,Tours,Mathématiques,171,Poullard,Non Spécifié,Entre 5 et 15 ans,48.13,Au cours de l'année 2020 à 2021
1602,Tours,Mathématiques,172,Dole,Femme,Moins de 5 ans,28.8,Antérieure à 2018
1603,Tours,Mathématiques,173,Raboin,Non Spécifié,Entre 5 et 15 ans,52.61,Au cours des années 2018 à 2020
1604,Tours,Mathématiques,174,Nicolette,Femme,Entre 5 et 15 ans,34.39,Antérieure à 2018
1605,Tours,Mathématiques,175,Senegal,Homme,Moins de 5 ans,49.05,Antérieure à 2018
1606,Tours,Mathématiques,176,Laguerre,Femme,Moins de 5 ans,30.37,Au cours de l'année 2020 à 2021
1607,Tours,Mathématiques,177,Derouen,Femme,Plus de 15 ans,0,Jamais
1608,Tours,Mathématiques,178,Letendre,Femme,Entre 5 et 15 ans,36.14,Au cours des années 2018 à 2020
1609,Tours,Mathématiques,179,Malveaux,Homme,Entre 5 et 15 ans,0,Jamais
1610,Tours,Mathématiques,180,Fray,Femme,Entre 5 et 15 ans,27.31,Au cours des années 2018 à 2020
1611,Tours,Mathématiques,181,Jobin,Femme,Entre 5 et 15 ans,38.97,Antérieure à 2018
1612,Tours,Mathématiques,182,Bachand,Femme,Plus de 15 ans,26.63,Antérieure à 2018
1613,Tours,Mathématiques,183,Dejoie,Non Spécifié,Entre 5 et 15 ans,46.84,Au cours de l'année 2020 à 2021
1614,Tours,Mathématiques,184,Beron,Non Spécifié,Moins de 5 ans,45.21,Au cours des années 2018 à 2020
1615,Tours,Mathématiques,185,Baston,Femme,Plus de 15 ans,26.48,Au cours des années 2018 à 2020
1616,Tours,Mathématiques,186,Dumesnil,Femme,Moins de 5 ans,31.66,Au cours de l'année 2020 à 2021
1617,Tours,Mathématiques,187,Ramus,Femme,Entre 5 et 15 ans,27.09,Antérieure à 2018
1618,Tours,Mathématiques,188,Camps,Femme,Plus de 15 ans,29.24,Au cours des années 2018 à 2020
1619,Tours,Mathématiques,189,St. Andre,Femme,Plus de 15 ans,26.85,Au cours des années 2018 à 2020
1620,Tours,Mathématiques,190,Darius,Femme,Moins de 5 ans,39.12,Au cours de l'année 2020 à 2021
1621,Tours,Mathématiques,191,Renard,Femme,Moins de 5 ans,0,Jamais
1622,Tours,Mathématiques,192,Grandpre,Homme,Moins de 5 ans,39.59,Au cours de l'année 2020 à 2021
1623,Tours,Mathématiques,193,Garon,Non Spécifié,Moins de 5 ans,54.68,Au cours de l'année 2020 à 2021
1624,Tours,Mathématiques,194,Beal,Non Spécifié,Entre 5 et 15 ans,45.57,Antérieure à 2018
1625,Tours,Mathématiques,195,Monfils,Femme,Entre 5 et 15 ans,33.54,Antérieure à 2018
1626,Tours,Mathématiques,196,Louque,Femme,Plus de 15 ans,25.18,Antérieure à 2018
1627,Tours,Mathématiques,197,Leneave,Non Spécifié,Moins de 5 ans,45.35,Au cours des années 2018 à 2020
1628,Tours,Mathématiques,198,Lacoy,Femme,Moins de 5 ans,30.6,Au cours de l'année 2020 à 2021
1629,Tours,Mathématiques,199,Dusch,Femme,Plus de 15 ans,0,Jamais
1630,Tours,Mathématiques,200,Dobry,Femme,Entre 5 et 15 ans,39.57,Au cours des années 2018 à 2020
1631,Tours,Mathématiques,201,Sicard,Femme,Plus de 15 ans,35.18,Antérieure à 2018
1632,Tours,Mathématiques,202,Barret,Femme,Moins de 5 ans,37.35,Antérieure à 2018
1633,Tours,Mathématiques,203,Guedry,Femme,Moins de 5 ans,37.08,Au cours des années 2018 à 2020
1634,Tours,Mathématiques,204,Autin,Femme,Moins de 5 ans,38.57,Au cours de l'année 2020 à 2021
1635,Tours,Mathématiques,205,Solon,Femme,Moins de 5 ans,28.46,Au cours de l'année 2020 à 2021
1636,Tours,Mathématiques,206,Hyppolite,Femme,Plus de 15 ans,0,Jamais
1637,Tours,Mathématiques,207,Marin,Femme,Entre 5 et 15 ans,0,Jamais
1638,Tours,Mathématiques,208,Marie,Femme,Entre 5 et 15 ans,26.85,Antérieure à 2018
1639,Tours,Mathématiques,209,Bault,Femme,Plus de 15 ans,0,Jamais
1640,Tours,Mathématiques,210,Garson,Homme,Entre 5 et 15 ans,39.09,Au cours des années 2018 à 2020
1641,Tours,Mathématiques,211,Bellerose,Non Spécifié,Moins de 5 ans,49.61,Antérieure à 2018
1642,Tours,Mathématiques,212,Toulouse,Femme,Moins de 5 ans,0,Jamais
1643,Tours,Mathématiques,213,Legnon,Femme,Entre 5 et 15 ans,31.11,Au cours des années 2018 à 2020
1644,Tours,Mathématiques,214,Harnois,Homme,Moins de 5 ans,35.57,Antérieure à 2018
1645,Tours,Mathématiques,215,Bazil,Femme,Entre 5 et 15 ans,31.55,Au cours de l'année 2020 à 2021
1646,Tours,Mathématiques,216,Monet,Femme,Entre 5 et 15 ans,31.07,Au cours des années 2018 à 2020
1647,Tours,Mathématiques,217,Deyoe,Non Spécifié,Entre 5 et 15 ans,45.58,Au cours des années 2018 à 2020
1648,Tours,Mathématiques,218,Pronovost,Non Spécifié,Plus de 15 ans,0,Jamais
1649,Tours,Mathématiques,219,Real,Homme,Moins de 5 ans,45.86,Au cours de l'année 2020 à 2021
1650,Tours,Mathématiques,220,Dansereau,Femme,Entre 5 et 15 ans,30.81,Au cours des années 2018 à 2020
1651,Tours,Mathématiques,221,Helbert,Femme,Moins de 5 ans,29.0,Antérieure à 2018
1652,Tours,Mathématiques,222,Bonhomme,Femme,Entre 5 et 15 ans,29.57,Au cours de l'année 2020 à 2021
1653,Tours,Mathématiques,223,Sarasin,Femme,Entre 5 et 15 ans,35.41,Au cours des années 2018 à 2020
1654,Tours,Mathématiques,224,Labonte,Non Spécifié,Plus de 15 ans,45.07,Antérieure à 2018
1655,Tours,Mathématiques,225,Berteau,Femme,Plus de 15 ans,0,Jamais
1656,Tours,Mathématiques,226,Damien,Femme,Moins de 5 ans,35.99,Au cours des années 2018 à 2020
1657,Tours,Mathématiques,227,Borie,Femme,Plus de 15 ans,0,Jamais
1658,Tours,Mathématiques,228,Maxim,Non Spécifié,Moins de 5 ans,46.72,Antérieure à 2018
1659,Tours,Mathématiques,229,Tanguay,Femme,Plus de 15 ans,39.49,Au cours des années 2018 à 2020
1660,Tours,Mathématiques,230,Mons,Homme,Moins de 5 ans,37.42,Au cours de l'année 2020 à 2021
1661,Tours,Mathématiques,231,Ledoux,Femme,Entre 5 et 15 ans,33.88,Au cours des années 2018 à 2020
1662,Tours,Mathématiques,232,Bise,Non Spécifié,Entre 5 et 15 ans,53.99,Au cours des années 2018 à 2020
1663,Tours,Mathématiques,233,Angers,Homme,Moins de 5 ans,49.32,Au cours de l'année 2020 à 2021
1664,Tours,Mathématiques,234,Maschino,Femme,Plus de 15 ans,0,Jamais
1665,Tours,Mathématiques,235,Dubreuil,Femme,Entre 5 et 15 ans,0,Jamais
1666,Tours,Mathématiques,236,Re,Non Spécifié,Moins de 5 ans,45.11,Au cours des années 2018 à 2020
1667,Tours,Mathématiques,237,Brosseau,Femme,Entre 5 et 15 ans,31.95,Au cours des années 2018 à 2020
1668,Tours,Mathématiques,238,Tremont,Femme,Moins de 5 ans,28.51,Au cours de l'année 2020 à 2021
1669,Tours,Mathématiques,239,Bailly,Femme,Moins de 5 ans,28.31,Au cours de l'année 2020 à 2021
1670,Tours,Mathématiques,240,Beiriger,Femme,Plus de 15 ans,0,Jamais
1671,Tours,Mathématiques,241,Lacoss,Homme,Entre 5 et 15 ans,39.44,Au cours des années 2018 à 2020
1672,Tours,Mathématiques,242,Berthiaume,Non Spécifié,Plus de 15 ans,46.23,Au cours des années 2018 à 2020
1673,Tours,Mathématiques,243,Rosselle,Femme,Plus de 15 ans,0,Jamais
1674,Tours,Mathématiques,244,Aguillon,Non Spécifié,Moins de 5 ans,49.62,Au cours des années 2018 à 2020
1675,Tours,Mathématiques,245,Belliveau,Femme,Entre 5 et 15 ans,36.24,Au cours des années 2018 à 2020
1676,Tours,Mathématiques,246,Tuel,Femme,Plus de 15 ans,28.1,Au cours de l'année 2020 à 2021
1677,Tours,Mathématiques,247,Nezat,Femme,Entre 5 et 15 ans,35.53,Au cours des années 2018 à 2020
1678,Tours,Mathématiques,248,Anctil,Femme,Moins de 5 ans,31.7,Au cours des années 2018 à 2020
1679,Tours,Mathématiques,249,Chabot,Homme,Plus de 15 ans,35.87,Au cours des années 2018 à 2020
1680,Tours,Mathématiques,250,Estel,Non Spécifié,Moins de 5 ans,50.43,Au cours de l'année 2020 à 2021
1681,Tours,Mathématiques,251,Breland,Femme,Entre 5 et 15 ans,38.23,Au cours des années 2018 à 2020
1682,Tours,Mathématiques,252,Jaillet,Femme,Entre 5 et 15 ans,27.1,Au cours des années 2018 à 2020
1683,Tours,Mathématiques,253,Theriault,Homme,Plus de 15 ans,39.02,Antérieure à 2018
1684,Tours,Mathématiques,254,Leys,Femme,Moins de 5 ans,36.86,Au cours de l'année 2020 à 2021
1685,Tours,Mathématiques,255,Lafarge,Homme,Moins de 5 ans,44.63,Au cours de l'année 2020 à 2021
1686,Tours,Mathématiques,256,Danos,Femme,Moins de 5 ans,33.44,Au cours de l'année 2020 à 2021
1687,Tours,Mathématiques,257,Gobeille,Non Spécifié,Plus de 15 ans,49.62,Au cours des années 2018 à 2020
1688,Tours,Mathématiques,258,Homme,Homme,Moins de 5 ans,48.27,Au cours de l'année 2020 à 2021
1689,Tours,Mathématiques,259,Phenicie,Non Spécifié,Plus de 15 ans,0,Jamais
1690,Tours,Informatique,260,Guimont,Non Spécifié,Entre 5 et 15 ans,48.15,Au cours de l'année 2020 à 2021
1691,Tours,Informatique,261,Dameron,Non Spécifié,Moins de 5 ans,51.56,Antérieure à 2018
1692,Tours,Informatique,262,Dosier,Femme,Moins de 5 ans,43.27,Au cours de l'année 2020 à 2021
1693,Tours,Informatique,263,Orleans,Homme,Entre 5 et 15 ans,66.18,Antérieure à 2018
1694,Tours,Informatique,264,Chappelle,Femme,Entre 5 et 15 ans,34.88,Au cours de l'année 2020 à 2021
1695,Tours,Informatique,265,Frisque,Femme,Moins de 5 ans,29.35,Au cours des années 2018 à 2020
1696,Tours,Informatique,266,Girardin,Homme,Entre 5 et 15 ans,36.44,Au cours des années 2018 à 2020
1697,Tours,Informatique,267,Dorland,Homme,Entre 5 et 15 ans,67.26,Au cours des années 2018 à 2020
1698,Tours,Informatique,268,Hugo,Non Spécifié,Entre 5 et 15 ans,43.11,Au cours de l'année 2020 à 2021
1699,Tours,Informatique,269,Labarr,Non Spécifié,Entre 5 et 15 ans,40.34,Au cours des années 2018 à 2020
1700,Tours,Informatique,270,Brazier,Non Spécifié,Entre 5 et 15 ans,42.22,Antérieure à 2018
1701,Tours,Informatique,271,Calle,Femme,Moins de 5 ans,26.83,Au cours de l'année 2020 à 2021
1702,Tours,Informatique,272,Plue,Homme,Moins de 5 ans,35.31,Au cours de l'année 2020 à 2021
1703,Tours,Informatique,273,Beloin,Femme,Moins de 5 ans,47.04,Au cours de l'année 2020 à 2021
1704,Tours,Informatique,274,Buysse,Homme,Entre 5 et 15 ans,44.73,Au cours de l'année 2020 à 2021
1705,Tours,Informatique,275,Germond,Homme,Moins de 5 ans,37.69,Au cours des années 2018 à 2020
1706,Tours,Informatique,276,Raba,Non Spécifié,Plus de 15 ans,0,Jamais
1707,Tours,Informatique,277,Mignon,Non Spécifié,Entre 5 et 15 ans,46.23,Au cours des années 2018 à 2020
1708,Tours,Informatique,278,Decuir,Homme,Moins de 5 ans,52.08,Au cours de l'année 2020 à 2021
1709,Tours,Informatique,279,Pillot,Non Spécifié,Moins de 5 ans,0,Jamais
1710,Tours,Informatique,280,Jolie,Non Spécifié,Moins de 5 ans,47.06,Au cours de l'année 2020 à 2021
1711,Tours,Informatique,281,Maze,Homme,Moins de 5 ans,62.6,Au cours des années 2018 à 2020
1712,Tours,Informatique,282,Carrere,Femme,Moins de 5 ans,38.46,Au cours de l'année 2020 à 2021
1713,Tours,Informatique,283,Chenot,Homme,Moins de 5 ans,0,Jamais
1714,Tours,Informatique,284,Ducote,Homme,Plus de 15 ans,54.95,Au cours des années 2018 à 2020
1715,Tours,Informatique,285,Tesson,Homme,Entre 5 et 15 ans,48.78,Au cours de l'année 2020 à 2021
1716,Tours,Informatique,286,Cape,Femme,Entre 5 et 15 ans,32.82,Au cours des années 2018 à 2020
1717,Tours,Informatique,287,Labranche,Non Spécifié,Moins de 5 ans,52.14,Au cours de l'année 2020 à 2021
1718,Tours,Informatique,288,Danna,Homme,Moins de 5 ans,50.55,Au cours des années 2018 à 2020
1719,Tours,Informatique,289,Danis,Femme,Entre 5 et 15 ans,50.69,Au cours des années 2018 à 2020
1720,Tours,Informatique,290,Dautrich,Femme,Entre 5 et 15 ans,26.07,Antérieure à 2018
1721,Tours,Informatique,291,Fortier,Non Spécifié,Moins de 5 ans,49.48,Antérieure à 2018
1722,Tours,Informatique,292,Thierry,Femme,Moins de 5 ans,26.78,Au cours des années 2018 à 2020
1723,Tours,Informatique,293,Heckle,Non Spécifié,Moins de 5 ans,48.68,Au cours des années 2018 à 2020
1724,Tours,Informatique,294,Lutz,Homme,Moins de 5 ans,55.49,Au cours de l'année 2020 à 2021
1725,Tours,Informatique,295,Lemar,Non Spécifié,Entre 5 et 15 ans,48.21,Au cours de l'année 2020 à 2021
1726,Tours,Informatique,296,Desper,Non Spécifié,Plus de 15 ans,43.28,Antérieure à 2018
1727,Tours,Informatique,297,Labarre,Non Spécifié,Moins de 5 ans,0,Jamais
1728,Tours,Informatique,298,Drouhard,Homme,Moins de 5 ans,59.84,Au cours de l'année 2020 à 2021
1729,Tours,Informatique,299,Creque,Homme,Moins de 5 ans,67.23,Antérieure à 2018
1730,Tours,Informatique,300,Lemaitre,Femme,Moins de 5 ans,33.34,Au cours de l'année 2020 à 2021
1731,Tours,Informatique,301,Rivard,Femme,Moins de 5 ans,34.92,Au cours de l'année 2020 à 2021
1732,Tours,Informatique,302,Lizotte,Non Spécifié,Entre 5 et 15 ans,45.66,Au cours de l'année 2020 à 2021
1733,Tours,Informatique,303,Verne,Femme,Moins de 5 ans,25.19,Antérieure à 2018
1734,Tours,Informatique,304,Oris,Non Spécifié,Entre 5 et 15 ans,48.44,Au cours de l'année 2020 à 2021
1735,Tours,Informatique,305,Carmin,Femme,Entre 5 et 15 ans,44.13,Au cours des années 2018 à 2020
1736,Tours,Informatique,306,Joly,Femme,Moins de 5 ans,44.5,Au cours des années 2018 à 2020
1737,Tours,Informatique,307,Senne,Femme,Moins de 5 ans,37.22,Au cours des années 2018 à 2020
1738,Tours,Informatique,308,Galvin,Non Spécifié,Entre 5 et 15 ans,41.07,Antérieure à 2018
1739,Tours,Informatique,309,Lorge,Non Spécifié,Moins de 5 ans,48.68,Au cours de l'année 2020 à 2021
1740,Tours,Informatique,310,Filteau,Femme,Moins de 5 ans,41.11,Au cours de l'année 2020 à 2021
1741,Tours,Informatique,311,Doucet,Non Spécifié,Moins de 5 ans,45.88,Au cours des années 2018 à 2020
1742,Tours,Informatique,312,Debois,Femme,Moins de 5 ans,53.39,Au cours de l'année 2020 à 2021
1743,Tours,Informatique,313,Ferron,Femme,Moins de 5 ans,38.42,Au cours de l'année 2020 à 2021
1744,Tours,Informatique,314,Force,Femme,Moins de 5 ans,53.01,Au cours des années 2018 à 2020
1745,Tours,Informatique,315,Gerdon,Homme,Entre 5 et 15 ans,42.05,Au cours des années 2018 à 2020
1746,Tours,Informatique,316,Landry,Homme,Entre 5 et 15 ans,40.06,Antérieure à 2018
1747,Tours,Informatique,317,Carrel,Non Spécifié,Moins de 5 ans,41.52,Au cours de l'année 2020 à 2021
1748,Tours,Informatique,318,Barrand,Homme,Moins de 5 ans,44.81,Au cours des années 2018 à 2020
1749,Tours,Informatique,319,Casavant,Homme,Moins de 5 ans,50.02,Au cours de l'année 2020 à 2021
1750,Tours,Informatique,320,Billotte,Femme,Moins de 5 ans,27.11,Au cours des années 2018 à 2020
1751,Tours,Informatique,321,Laprise,Femme,Moins de 5 ans,36.31,Antérieure à 2018
1752,Tours,Informatique,322,Hamelin,Homme,Moins de 5 ans,64.96,Au cours de l'année 2020 à 2021
1753,Tours,Informatique,323,Laforce,Non Spécifié,Moins de 5 ans,50.58,Au cours de l'année 2020 à 2021
1754,Tours,Informatique,324,Grand,Non Spécifié,Entre 5 et 15 ans,44.71,Au cours de l'année 2020 à 2021
1755,Tours,Informatique,325,St. Denis,Femme,Entre 5 et 15 ans,36.21,Au cours des années 2018 à 2020
1756,Tours,Informatique,326,Dussault,Non Spécifié,Moins de 5 ans,51.26,Au cours des années 2018 à 2020
1757,Tours,Informatique,327,Lafitte,Homme,Moins de 5 ans,40.23,Au cours de l'année 2020 à 2021
1758,Tours,Informatique,328,Bonet,Homme,Moins de 5 ans,51.85,Au cours de l'année 2020 à 2021
1759,Tours,Informatique,329,Mars,Homme,Moins de 5 ans,49.75,Au cours des années 2018 à 2020
1760,Tours,Informatique,330,Fontenot,Femme,Moins de 5 ans,41.65,Au cours des années 2018 à 2020
1761,Tours,Informatique,331,Cavin,Homme,Moins de 5 ans,54.3,Au cours de l'année 2020 à 2021
1762,Tours,Informatique,332,Normand,Non Spécifié,Moins de 5 ans,54.97,Au cours des années 2018 à 2020
1763,Tours,Informatique,333,Delaurier,Non Spécifié,Moins de 5 ans,49.43,Au cours de l'année 2020 à 2021
1764,Tours,Informatique,334,Rosselle,Homme,Plus de 15 ans,0,Jamais
1765,Tours,Informatique,335,Thebeau,Homme,Plus de 15 ans,0,Jamais
1766,Tours,Informatique,336,Reaux,Homme,Entre 5 et 15 ans,46.74,Au cours des années 2018 à 2020
1767,Tours,Économie,337,Grandmaison,Femme,Moins de 5 ans,27.49,Au cours des années 2018 à 2020
1768,Tours,Économie,338,Charron,Non Spécifié,Plus de 15 ans,40.0,Antérieure à 2018
1769,Tours,Économie,339,Fauquier,Femme,Moins de 5 ans,25.68,Au cours des années 2018 à 2020
1770,Tours,Économie,340,Via,Non Spécifié,Plus de 15 ans,40.0,Antérieure à 2018
1771,Tours,Économie,341,Violet,Non Spécifié,Plus de 15 ans,0,Jamais
1772,Tours,Économie,342,Brignac,Femme,Moins de 5 ans,0,Jamais
1773,Tours,Économie,343,Cayer,Homme,Moins de 5 ans,40.66,Au cours de l'année 2020 à 2021
1774,Tours,Économie,344,Souliere,Non Spécifié,Entre 5 et 15 ans,40.0,Au cours des années 2018 à 2020
1775,Tours,Économie,345,Birrer,Non Spécifié,Moins de 5 ans,40.0,Au cours des années 2018 à 2020
1776,Tours,Économie,346,Boulier,Non Spécifié,Entre 5 et 15 ans,40.0,Antérieure à 2018
1777,Tours,Économie,347,Broce,Femme,Entre 5 et 15 ans,28.58,Au cours des années 2018 à 2020
1778,Tours,Économie,348,Couture,Femme,Moins de 5 ans,0,Jamais
1779,Tours,Économie,349,Urbain,Femme,Moins de 5 ans,28.33,Au cours de l'année 2020 à 2021
1780,Tours,Économie,350,Pruit,Femme,Moins de 5 ans,31.67,Au cours des années 2018 à 2020
1781,Tours,Économie,351,Barrere,Femme,Moins de 5 ans,25.61,Au cours de l'année 2020 à 2021
1782,Tours,Économie,352,St. Ange,Non Spécifié,Plus de 15 ans,40.0,Au cours des années 2018 à 2020
1783,Tours,Économie,353,Gougeon,Femme,Moins de 5 ans,28.62,Antérieure à 2018
1784,Tours,Économie,354,Langlais,Femme,Moins de 5 ans,35.2,Au cours de l'année 2020 à 2021
1785,Tours,Économie,355,Braud,Homme,Entre 5 et 15 ans,43.73,Au cours des années 2018 à 2020
1786,Tours,Économie,356,Bolduc,Femme,Moins de 5 ans,34.88,Au cours des années 2018 à 2020
1787,Tours,Économie,357,Blanchet,Femme,Plus de 15 ans,35.93,Au cours des années 2018 à 2020
1788,Tours,Économie,358,Ostiguy,Homme,Moins de 5 ans,40.41,Au cours de l'année 2020 à 2021
1789,Tours,Économie,359,Prophete,Femme,Moins de 5 ans,30.88,Au cours de l'année 2020 à 2021
1790,Tours,Économie,360,Lague,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1791,Tours,Économie,361,Rachel,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1792,Tours,Économie,362,Leneave,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1793,Tours,Économie,363,Laury,Femme,Plus de 15 ans,31.44,Antérieure à 2018
1794,Tours,Économie,364,Hare,Homme,Moins de 5 ans,35.95,Antérieure à 2018
1795,Tours,Économie,365,Patrie,Non Spécifié,Moins de 5 ans,40.0,Au cours des années 2018 à 2020
1796,Tours,Économie,366,Benard,Non Spécifié,Entre 5 et 15 ans,40.0,Au cours de l'année 2020 à 2021
1797,Tours,Économie,367,Huguenin,Femme,Moins de 5 ans,33.29,Au cours des années 2018 à 2020
1798,Tours,Économie,368,Callon,Femme,Plus de 15 ans,0,Jamais
1799,Tours,Économie,369,Grandmaison,Homme,Plus de 15 ans,35.26,Au cours des années 2018 à 2020
1800,Tours,Économie,370,Daviau,Non Spécifié,Moins de 5 ans,40.0,Antérieure à 2018
1801,Tours,Économie,371,Innocent,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1802,Tours,Économie,372,Helie,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1803,Tours,Économie,373,Palange,Femme,Plus de 15 ans,30.99,Au cours des années 2018 à 2020
1804,Tours,Économie,374,Deschamps,Femme,Entre 5 et 15 ans,27.76,Au cours de l'année 2020 à 2021
1805,Tours,Économie,375,Borre,Homme,Moins de 5 ans,42.39,Antérieure à 2018
1806,Tours,Économie,376,Guillet,Homme,Moins de 5 ans,40.28,Au cours des années 2018 à 2020
1807,Tours,Économie,377,Daviau,Homme,Plus de 15 ans,0,Jamais
1808,Tours,Économie,378,Duman,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1809,Tours,Économie,379,Reiner,Homme,Moins de 5 ans,40.31,Au cours de l'année 2020 à 2021
1810,Tours,Économie,380,Dubuc,Femme,Moins de 5 ans,37.77,Au cours des années 2018 à 2020
1811,Tours,Économie,381,Larue,Homme,Plus de 15 ans,36.84,Au cours de l'année 2020 à 2021
1812,Tours,Économie,382,Rochette,Homme,Moins de 5 ans,37.37,Au cours des années 2018 à 2020
1813,Tours,Économie,383,Present,Femme,Plus de 15 ans,33.04,Antérieure à 2018
1814,Tours,Économie,384,Brissette,Non Spécifié,Plus de 15 ans,40.0,Antérieure à 2018
1815,Tours,Économie,385,Brissett,Non Spécifié,Plus de 15 ans,40.0,Au cours de l'année 2020 à 2021
1816,Tours,Économie,386,Hemming,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1817,Tours,Économie,387,Sas,Femme,Moins de 5 ans,31.94,Au cours des années 2018 à 2020
1818,Tours,Économie,388,Demars,Femme,Plus de 15 ans,25.75,Au cours des années 2018 à 2020
1819,Tours,Économie,389,Belizaire,Non Spécifié,Plus de 15 ans,40.0,Antérieure à 2018
1820,Tours,Économie,390,Colas,Non Spécifié,Plus de 15 ans,40.0,Antérieure à 2018
1821,Tours,Économie,391,Brissett,Femme,Moins de 5 ans,29.15,Au cours de l'année 2020 à 2021
1822,Tours,Économie,392,Bazil,Femme,Moins de 5 ans,38.23,Au cours de l'année 2020 à 2021
1823,Tours,Économie,393,Braud,Non Spécifié,Entre 5 et 15 ans,40.0,Antérieure à 2018
1824,Tours,Économie,394,Belanger,Non Spécifié,Moins de 5 ans,40.0,Antérieure à 2018
1825,Tours,Économie,395,Marceau,Homme,Entre 5 et 15 ans,37.42,Antérieure à 2018
1826,Tours,Économie,396,Melancon,Non Spécifié,Plus de 15 ans,40.0,Au cours des années 2018 à 2020
