,Unnamed: 0,Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
4464,5476,52,Maheu,Economy,2017,685,15,8,7,0.55,54,Medium-High Digitalization,5,3,0,3,3,0,6,2,0,1,0,3,0,0,0,0,0,Vid-Quiz-Vid-Quiz-Quiz-Vid,Vid3H-Quiz1H-Quiz1H-Vid1H-Vid1H-Quiz1H
4465,5484,52,Maheu,Economy,2017,686,24,3,21,0.11,11,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid2H
4466,5492,52,Maheu,Economy,2017,687,27,2,25,0.08,8,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
4467,5500,52,Maheu,Economy,2017,688,8,4,4,0.53,52,Medium-High Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Quiz-Exam-Vid,Exam1H-Quiz2H-Vid1H
4468,5508,52,Maheu,Economy,2017,689,34,7,27,0.2,19,Low Digitalization,2,4,1,1,3,1,5,0,1,0,0,2,1,1,0,0,0,Quiz-Quiz-Quiz-Exam-Vid,Quiz1H-Quiz1H-Exam1H-Vid2H-Quiz2H
4469,5516,52,Maheu,Economy,2017,690,35,5,30,0.13,13,Low Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0,Quiz-Vid-Quiz-Quiz,Quiz1H-Vid2H-Quiz1H-Quiz1H
4470,5524,52,Maheu,Economy,2017,691,35,20,15,0.58,58,Medium-High Digitalization,14,5,1,9,3,1,13,5,3,1,0,1,2,1,0,0,0,Vid-Vid-Vid-Exam-Vid-Quiz-Vid-Quiz-Vid-Vid-Vid-Quiz-Vid,Quiz1H-Vid1H-Vid1H-Vid2H-Vid2H-Vid1H-Exam1H-Vid3H-Vid2H-Quiz2H-Quiz2H-Vid1H-Vid1H
4471,5532,53,Duclos,Economy,2017,692,32,6,26,0.18,18,Low Digitalization,2,3,1,2,2,1,5,2,0,0,0,1,1,1,0,0,0,Quiz-Exam-Vid-Vid-Quiz,Quiz1H-Vid1H-Vid1H-Exam1H-Quiz2H
4472,5540,53,Duclos,Economy,2017,693,32,17,15,0.55,54,Medium-High Digitalization,12,5,0,5,4,0,9,1,1,3,0,3,1,0,0,0,0,Quiz-Vid-Quiz-Vid-Vid-Quiz-Quiz-Vid-Vid,Quiz1H-Vid1H-Vid2H-Vid3H-Quiz2H-Quiz1H-Vid3H-Quiz1H-Vid3H
4473,5548,53,Duclos,Economy,2017,694,7,3,4,0.4,39,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
4474,5556,53,Duclos,Economy,2017,695,20,7,13,0.36,36,Medium-Low Digitalization,4,3,0,2,3,0,5,0,2,0,0,3,0,0,0,0,0,Quiz-Quiz-Quiz-Vid-Vid,Quiz1H-Quiz1H-Quiz1H-Vid2H-Vid2H
4475,5564,53,Duclos,Economy,2017,696,9,1,8,0.14,14,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4476,5572,53,Duclos,Economy,2017,697,14,7,7,0.48,47,Medium-Low Digitalization,2,3,2,2,3,2,7,2,0,0,0,3,0,2,0,0,0,Quiz-Vid-Exam-Quiz-Vid-Exam-Quiz,Exam1H-Vid1H-Vid1H-Quiz1H-Exam1H-Quiz1H-Quiz1H
4477,5580,53,Duclos,Economy,2017,698,7,2,5,0.35,35,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
4478,5588,53,Duclos,Economy,2017,699,9,3,6,0.36,35,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Vid1H-Quiz1H-Vid1H
4479,5596,53,Duclos,Economy,2017,700,7,5,2,0.69,69,Medium-High Digitalization,3,2,0,3,2,0,5,3,0,0,0,2,0,0,0,0,0,Vid-Vid-Quiz-Quiz-Vid,Quiz1H-Vid1H-Vid1H-Quiz1H-Vid1H
4480,5604,53,Duclos,Economy,2017,701,9,1,8,0.16,16,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4481,5612,53,Duclos,Economy,2017,702,16,12,4,0.77,76,Medium-High Digitalization,5,5,2,3,3,1,7,2,0,1,0,1,2,0,1,0,0,Quiz-Vid-Quiz-Quiz-Vid-Exam-Vid,Vid1H-Quiz2H-Exam2H-Quiz2H-Quiz1H-Vid1H-Vid3H
4482,5620,53,Duclos,Economy,2017,703,36,31,5,0.86,85,High Digitalization,21,6,4,10,3,2,15,4,3,1,2,0,3,1,0,1,0,Quiz-Quiz-Vid-Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Exam-Vid-Vid-Exam-Vid,Vid1H-Vid4H-Quiz2H-Exam3H-Vid1H-Vid1H-Exam1H-Vid3H-Quiz2H-Vid2H-Vid4H-Vid2H-Quiz2H-Vid2H-Vid1H
4483,5628,54,Amar,Economy,2017,704,23,18,5,0.77,77,Medium-High Digitalization,11,6,1,4,5,1,10,1,0,2,1,4,1,1,0,0,0,Quiz-Quiz-Vid-Quiz-Vid-Vid-Quiz-Exam-Vid-Quiz,Vid1H-Quiz1H-Vid3H-Quiz2H-Vid4H-Quiz1H-Exam1H-Vid3H-Quiz1H-Quiz1H
4484,5636,54,Amar,Economy,2017,705,15,1,14,0.09,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4485,5644,54,Amar,Economy,2017,706,9,0,9,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4486,5652,54,Amar,Economy,2017,707,16,5,11,0.31,31,Medium-Low Digitalization,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0,Vid-Quiz-Exam,Exam1H-Vid2H-Quiz2H
4487,5660,54,Amar,Economy,2017,708,24,8,16,0.31,31,Medium-Low Digitalization,2,4,2,2,4,1,7,2,0,0,0,4,0,0,1,0,0,Exam-Quiz-Quiz-Vid-Vid-Quiz-Quiz,Quiz1H-Quiz1H-Exam2H-Vid1H-Quiz1H-Quiz1H-Vid1H
4488,5668,54,Amar,Economy,2017,709,7,4,3,0.63,63,Medium-High Digitalization,3,1,0,3,1,0,4,3,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid-Vid,Vid1H-Vid1H-Quiz1H-Vid1H
4489,5676,54,Amar,Economy,2017,710,10,1,9,0.14,14,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4490,5684,54,Amar,Economy,2017,711,14,3,11,0.25,24,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Vid-Vid-Quiz,Vid1H-Quiz1H-Vid1H
4491,5692,54,Amar,Economy,2017,712,40,9,31,0.23,22,Medium-Low Digitalization,4,3,2,1,2,2,5,0,0,0,1,1,1,2,0,0,0,Quiz-Exam-Exam-Vid-Quiz,Exam1H-Exam1H-Quiz1H-Quiz2H-Vid4H
4492,5700,54,Amar,Economy,2017,713,28,1,27,0.04,4,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4493,5708,54,Amar,Economy,2017,714,35,26,9,0.74,73,Medium-High Digitalization,9,14,3,6,9,1,16,5,0,0,1,4,5,0,0,1,0,Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Quiz-Vid-Quiz-Vid-Vid-Vid-Vid-Quiz-Quiz-Exam,Quiz2H-Vid1H-Vid1H-Quiz1H-Quiz2H-Quiz1H-Vid4H-Quiz2H-Exam3H-Quiz1H-Quiz2H-Vid1H-Quiz1H-Vid1H-Vid1H-Quiz2H
4494,5716,54,Amar,Economy,2017,715,29,9,20,0.32,32,Medium-Low Digitalization,5,3,1,4,3,1,8,3,1,0,0,3,0,1,0,0,0,Quiz-Vid-Vid-Quiz-Exam-Vid-Quiz-Vid,Exam1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid2H
4495,5724,54,Amar,Economy,2017,716,33,11,22,0.35,34,Medium-Low Digitalization,7,3,1,5,3,1,9,4,0,1,0,3,0,1,0,0,0,Vid-Vid-Vid-Quiz-Quiz-Vid-Exam-Vid-Quiz,Vid1H-Quiz1H-Vid1H-Quiz1H-Vid1H-Exam1H-Vid1H-Vid3H-Quiz1H
4496,5732,54,Amar,Economy,2017,717,6,4,2,0.67,66,Medium-High Digitalization,3,1,0,2,1,0,3,1,1,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Vid2H-Vid1H-Quiz1H
4497,5740,54,Amar,Economy,2017,718,22,8,14,0.36,36,Medium-Low Digitalization,4,3,1,3,2,1,6,2,1,0,0,1,1,1,0,0,0,Vid-Quiz-Vid-Vid-Exam-Quiz,Quiz2H-Quiz1H-Vid1H-Vid2H-Vid1H-Exam1H
4498,5748,54,Amar,Economy,2017,719,13,3,10,0.23,23,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
4499,5756,54,Amar,Economy,2017,720,21,5,16,0.26,25,Medium-Low Digitalization,2,2,1,1,2,1,4,0,1,0,0,2,0,1,0,0,0,Quiz-Quiz-Exam-Vid,Exam1H-Quiz1H-Vid2H-Quiz1H
4500,5764,54,Amar,Economy,2017,721,10,7,3,0.7,70,Medium-High Digitalization,3,4,0,1,4,0,5,0,0,1,0,4,0,0,0,0,0,Quiz-Quiz-Vid-Quiz-Quiz,Vid3H-Quiz1H-Quiz1H-Quiz1H-Quiz1H
4501,5772,54,Amar,Economy,2017,722,32,20,12,0.63,62,Medium-High Digitalization,10,8,2,7,4,2,13,4,3,0,0,0,4,2,0,0,0,Vid-Quiz-Exam-Quiz-Vid-Quiz-Quiz-Vid-Vid-Vid-Vid-Exam-Vid,Exam1H-Vid1H-Vid2H-Quiz2H-Quiz2H-Vid1H-Vid1H-Quiz2H-Vid2H-Exam1H-Quiz2H-Vid1H-Vid2H
4502,5780,55,Baise,Economy,2017,723,17,10,7,0.57,57,Medium-High Digitalization,4,5,1,3,4,1,8,2,1,0,0,3,1,1,0,0,0,Quiz-Exam-Vid-Vid-Quiz-Quiz-Quiz-Vid,Vid2H-Exam1H-Quiz2H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Vid1H
4503,5788,55,Baise,Economy,2017,724,32,29,3,0.9,89,High Digitalization,16,10,3,11,5,3,19,8,1,2,0,0,5,3,0,0,0,Quiz-Quiz-Vid-Vid-Vid-Vid-Quiz-Vid-Exam-Vid-Quiz-Vid-Vid-Exam-Quiz-Exam-Vid-Vid-Vid,Vid3H-Vid1H-Vid1H-Vid2H-Exam1H-Vid1H-Quiz2H-Exam1H-Vid1H-Quiz2H-Vid1H-Quiz2H-Vid1H-Quiz2H-Vid1H-Vid3H-Exam1H-Quiz2H-Vid1H
4504,5796,55,Baise,Economy,2017,725,26,19,7,0.72,72,Medium-High Digitalization,14,3,2,11,2,2,15,9,1,1,0,1,1,2,0,0,0,Vid-Vid-Vid-Vid-Exam-Vid-Exam-Vid-Vid-Vid-Quiz-Vid-Quiz-Vid-Vid,Vid3H-Exam1H-Vid1H-Quiz2H-Vid1H-Vid1H-Exam1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid2H-Vid1H
4505,5804,55,Baise,Economy,2017,726,11,6,5,0.56,55,Medium-High Digitalization,3,2,1,3,1,1,5,3,0,0,0,0,1,1,0,0,0,Exam-Vid-Quiz-Vid-Vid,Vid1H-Vid1H-Quiz2H-Vid1H-Exam1H
4506,5812,55,Baise,Economy,2017,727,34,9,25,0.26,25,Medium-Low Digitalization,4,5,0,4,5,0,9,4,0,0,0,5,0,0,0,0,0,Quiz-Quiz-Vid-Quiz-Quiz-Vid-Vid-Quiz-Vid,Vid1H-Vid1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H
4507,5820,55,Baise,Economy,2017,728,16,9,7,0.59,58,Medium-High Digitalization,3,5,1,1,4,1,6,0,0,1,0,3,1,1,0,0,0,Vid-Quiz-Quiz-Exam-Quiz-Quiz,Quiz1H-Quiz2H-Quiz1H-Exam1H-Vid3H-Quiz1H
4508,5828,55,Baise,Economy,2017,729,10,4,6,0.36,36,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Vid-Quiz-Quiz-Exam,Quiz1H-Exam1H-Quiz1H-Vid1H
4509,5836,55,Baise,Economy,2017,730,29,7,22,0.23,23,Medium-Low Digitalization,2,4,1,2,3,1,6,2,0,0,0,2,1,1,0,0,0,Vid-Vid-Quiz-Quiz-Exam-Quiz,Quiz1H-Vid1H-Quiz2H-Quiz1H-Exam1H-Vid1H
4510,5844,55,Baise,Economy,2017,731,16,5,11,0.3,29,Medium-Low Digitalization,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0,Vid-Vid-Quiz-Exam-Quiz,Exam1H-Quiz1H-Quiz1H-Vid1H-Vid1H
4511,5852,55,Baise,Economy,2017,732,52,1,51,0.01,1,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4512,5860,55,Baise,Economy,2017,733,11,4,7,0.37,37,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Vid-Exam-Quiz,Quiz2H-Exam1H-Vid1H
4513,5868,55,Baise,Economy,2017,734,5,2,3,0.49,49,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
4514,5876,55,Baise,Economy,2017,735,15,4,11,0.28,28,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Quiz-Vid-Quiz-Vid,Quiz1H-Vid1H-Vid1H-Quiz1H
4515,5884,55,Baise,Economy,2017,736,20,15,5,0.75,74,Medium-High Digitalization,7,6,2,6,4,2,12,5,1,0,0,2,2,2,0,0,0,Vid-Quiz-Vid-Exam-Vid-Vid-Vid-Quiz-Quiz-Vid-Exam-Quiz,Exam1H-Quiz1H-Vid2H-Vid1H-Vid1H-Vid1H-Quiz2H-Vid1H-Exam1H-Quiz2H-Vid1H-Quiz1H
4516,5892,55,Baise,Economy,2017,737,21,13,8,0.61,61,Medium-High Digitalization,7,6,0,7,5,0,12,7,0,0,0,4,1,0,0,0,0,Vid-Vid-Vid-Vid-Vid-Quiz-Vid-Quiz-Quiz-Vid-Quiz-Quiz,Quiz1H-Vid1H-Quiz1H-Quiz2H-Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid1H
4517,5900,55,Baise,Economy,2017,738,11,5,6,0.41,41,Medium-Low Digitalization,2,2,1,1,2,1,4,0,1,0,0,2,0,1,0,0,0,Exam-Vid-Quiz-Quiz,Quiz1H-Quiz1H-Exam1H-Vid2H
4518,5908,55,Baise,Economy,2017,739,37,5,32,0.15,14,Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0,Quiz-Vid-Vid-Exam,Quiz2H-Vid1H-Vid1H-Exam1H
4519,5916,55,Baise,Economy,2017,740,34,17,17,0.51,50,Medium-Low Digitalization,4,9,4,3,9,4,16,2,1,0,0,9,0,4,0,0,0,Quiz-Quiz-Quiz-Quiz-Exam-Vid-Exam-Quiz-Exam-Quiz-Vid-Quiz-Exam-Quiz-Vid-Quiz,Quiz1H-Exam1H-Quiz1H-Quiz1H-Exam1H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Exam1H-Exam1H-Quiz1H-Vid2H
4520,5924,56,Mule,Economy,2017,741,34,13,21,0.38,38,Medium-Low Digitalization,6,6,1,2,5,1,8,0,1,0,1,4,1,1,0,0,0,Quiz-Quiz-Vid-Quiz-Quiz-Exam-Vid-Quiz,Vid2H-Quiz1H-Vid4H-Quiz2H-Quiz1H-Exam1H-Quiz1H-Quiz1H
4521,5932,56,Mule,Economy,2017,742,7,0,7,0.05,4,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4522,5940,56,Mule,Economy,2017,743,26,22,4,0.84,84,High Digitalization,9,13,0,9,7,0,16,9,0,0,0,1,6,0,0,0,0,Vid-Quiz-Vid-Quiz-Vid-Quiz-Quiz-Vid-Vid-Quiz-Vid-Quiz-Vid-Vid-Vid-Quiz,Vid1H-Vid1H-Quiz2H-Quiz2H-Vid1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz2H-Quiz2H-Vid1H-Quiz1H-Quiz2H-Vid1H-Quiz2H
4523,5948,56,Mule,Economy,2017,744,15,9,6,0.59,59,Medium-High Digitalization,5,4,0,2,3,0,5,1,0,0,1,2,1,0,0,0,0,Vid-Quiz-Vid-Quiz-Quiz,Quiz2H-Vid4H-Quiz1H-Quiz1H-Vid1H
4524,5956,56,Mule,Economy,2017,745,15,8,7,0.54,54,Medium-High Digitalization,4,3,1,1,2,1,4,0,0,0,1,1,1,1,0,0,0,Quiz-Exam-Quiz-Vid,Quiz2H-Exam1H-Quiz1H-Vid4H
4525,5964,56,Mule,Economy,2017,746,44,35,9,0.8,79,Medium-High Digitalization,24,7,4,9,7,2,18,0,6,0,3,7,0,1,0,1,0,Quiz-Quiz-Quiz-Vid-Vid-Exam-Quiz-Exam-Quiz-Quiz-Vid-Quiz-Vid-Vid-Vid-Vid-Vid-Vid,Quiz1H-Quiz1H-Vid2H-Quiz1H-Quiz1H-Vid2H-Vid4H-Vid2H-Vid2H-Quiz1H-Exam1H-Vid2H-Vid2H-Exam3H-Vid4H-Quiz1H-Vid4H-Quiz1H
4526,5972,56,Mule,Economy,2017,747,24,4,20,0.17,17,Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Exam-Quiz-Vid,Exam1H-Vid1H-Quiz2H
4527,5980,56,Mule,Economy,2017,748,28,11,17,0.4,39,Medium-Low Digitalization,3,5,3,2,5,2,9,1,1,0,0,5,0,1,1,0,0,Vid-Quiz-Exam-Quiz-Quiz-Vid-Quiz-Quiz-Exam,Exam2H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Exam1H-Quiz1H-Quiz1H-Vid2H
4528,5988,57,Bettinger,Computer Science,2017,749,25,23,2,0.92,91,High Digitalization,12,7,4,11,6,4,21,10,1,0,0,5,1,4,0,0,0,Vid-Quiz-Vid-Vid-Vid-Vid-Quiz-Vid-Exam-Vid-Quiz-Vid-Vid-Quiz-Vid-Vid-Quiz-Exam-Quiz-Exam-Exam,Quiz1H-Vid2H-Vid1H-Exam1H-Quiz1H-Vid1H-Vid1H-Vid1H-Quiz1H-Exam1H-Quiz2H-Vid1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Exam1H-Vid1H-Exam1H-Vid1H-Vid1H
4529,5996,57,Bettinger,Computer Science,2017,750,7,3,4,0.37,36,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
4530,6004,57,Bettinger,Computer Science,2017,751,15,6,9,0.39,38,Medium-Low Digitalization,2,3,1,1,2,1,4,0,1,0,0,1,1,1,0,0,0,Quiz-Quiz-Vid-Exam,Quiz1H-Vid2H-Exam1H-Quiz2H
4531,6012,57,Bettinger,Computer Science,2017,752,28,12,16,0.42,42,Medium-Low Digitalization,3,7,2,2,6,1,9,1,1,0,0,5,1,0,1,0,0,Quiz-Quiz-Vid-Vid-Quiz-Quiz-Quiz-Exam-Quiz,Quiz1H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Exam2H-Vid2H-Quiz2H
4532,6020,57,Bettinger,Computer Science,2017,753,12,1,11,0.12,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4533,6028,57,Bettinger,Computer Science,2017,754,5,4,1,0.78,78,Medium-High Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Vid-Quiz-Quiz-Vid,Vid1H-Vid1H-Quiz1H-Quiz1H
4534,6036,57,Bettinger,Computer Science,2017,755,49,22,27,0.45,44,Medium-Low Digitalization,14,7,1,9,7,1,17,5,3,1,0,7,0,1,0,0,0,Quiz-Vid-Vid-Quiz-Quiz-Vid-Vid-Vid-Exam-Quiz-Vid-Vid-Vid-Quiz-Quiz-Quiz-Vid,Quiz1H-Quiz1H-Vid1H-Exam1H-Vid2H-Vid1H-Quiz1H-Vid2H-Quiz1H-Quiz1H-Vid1H-Vid3H-Vid2H-Vid1H-Quiz1H-Vid1H-Quiz1H
4535,6044,57,Bettinger,Computer Science,2017,756,36,12,24,0.33,32,Medium-Low Digitalization,6,5,1,2,5,1,8,0,1,0,1,5,0,1,0,0,0,Vid-Quiz-Exam-Quiz-Quiz-Quiz-Quiz-Vid,Quiz1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Vid2H-Vid4H-Exam1H
4536,6052,57,Bettinger,Computer Science,2017,757,21,3,18,0.16,15,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
4537,6060,57,Bettinger,Computer Science,2017,758,23,18,5,0.78,78,Medium-High Digitalization,5,10,3,2,5,3,10,1,0,0,1,0,5,3,0,0,0,Quiz-Quiz-Quiz-Quiz-Exam-Quiz-Vid-Exam-Exam-Vid,Quiz2H-Exam1H-Quiz2H-Exam1H-Quiz2H-Exam1H-Vid4H-Vid1H-Quiz2H-Quiz2H
4538,6068,57,Bettinger,Computer Science,2017,759,35,12,23,0.33,33,Medium-Low Digitalization,7,3,2,7,3,2,12,7,0,0,0,3,0,2,0,0,0,Vid-Vid-Quiz-Quiz-Vid-Vid-Quiz-Vid-Vid-Exam-Vid-Exam,Quiz1H-Vid1H-Vid1H-Exam1H-Vid1H-Exam1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid1H
4539,6076,57,Bettinger,Computer Science,2017,760,34,13,21,0.37,37,Medium-Low Digitalization,6,6,1,2,6,1,9,0,0,2,0,6,0,1,0,0,0,Quiz-Quiz-Vid-Quiz-Exam-Quiz-Quiz-Vid-Quiz,Quiz1H-Quiz1H-Quiz1H-Quiz1H-Vid3H-Quiz1H-Exam1H-Vid3H-Quiz1H
4540,6084,57,Bettinger,Computer Science,2017,761,13,3,10,0.26,26,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Vid1H-Quiz1H-Vid1H
4541,6092,57,Bettinger,Computer Science,2017,762,10,1,9,0.15,14,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4542,6100,57,Bettinger,Computer Science,2017,763,33,21,12,0.63,63,Medium-High Digitalization,9,11,1,9,10,1,20,9,0,0,0,9,1,1,0,0,0,Quiz-Quiz-Quiz-Quiz-Quiz-Quiz-Vid-Exam-Quiz-Quiz-Quiz-Vid-Vid-Vid-Vid-Vid-Vid-Vid-Quiz-Vid,Quiz1H-Quiz2H-Vid1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Exam1H-Vid1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Vid1H
4543,6108,57,Bettinger,Computer Science,2017,764,38,8,30,0.22,21,Medium-Low Digitalization,2,4,2,2,2,1,5,2,0,0,0,0,2,0,1,0,0,Quiz-Vid-Vid-Exam-Quiz,Vid1H-Exam2H-Vid1H-Quiz2H-Quiz2H
4544,6116,58,Leuck,Computer Science,2017,765,24,14,10,0.59,59,Medium-High Digitalization,8,4,2,4,4,2,10,1,2,1,0,4,0,2,0,0,0,Quiz-Exam-Vid-Vid-Vid-Quiz-Quiz-Vid-Quiz-Exam,Quiz1H-Vid2H-Vid2H-Quiz1H-Quiz1H-Vid1H-Exam1H-Exam1H-Quiz1H-Vid3H
4545,6124,58,Leuck,Computer Science,2017,766,26,19,7,0.73,73,Medium-High Digitalization,10,7,2,3,5,2,10,0,1,0,2,3,2,2,0,0,0,Vid-Vid-Quiz-Quiz-Quiz-Quiz-Exam-Quiz-Vid-Exam,Quiz1H-Quiz1H-Quiz1H-Quiz2H-Exam1H-Vid2H-Vid4H-Exam1H-Vid4H-Quiz2H
4546,6132,58,Leuck,Computer Science,2017,767,46,1,45,0.01,1,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4547,6140,58,Leuck,Computer Science,2017,768,23,13,10,0.56,55,Medium-High Digitalization,5,7,1,4,5,1,10,3,1,0,0,3,2,1,0,0,0,Vid-Vid-Quiz-Vid-Quiz-Exam-Vid-Quiz-Quiz-Quiz,Exam1H-Vid1H-Vid2H-Quiz2H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Quiz2H
4548,6148,58,Leuck,Computer Science,2017,769,6,1,5,0.13,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4549,6156,58,Leuck,Computer Science,2017,770,5,3,2,0.65,64,Medium-High Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
4550,6164,58,Leuck,Computer Science,2017,771,15,6,9,0.38,37,Medium-Low Digitalization,3,3,0,1,3,0,4,0,0,1,0,3,0,0,0,0,0,Vid-Quiz-Quiz-Quiz,Quiz1H-Quiz1H-Quiz1H-Vid3H
4551,6172,58,Leuck,Computer Science,2017,772,7,1,6,0.12,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
4552,6180,58,Leuck,Computer Science,2017,773,27,22,5,0.82,82,High Digitalization,9,9,4,6,6,4,16,3,3,0,0,3,3,4,0,0,0,Exam-Vid-Quiz-Vid-Exam-Exam-Quiz-Vid-Quiz-Quiz-Quiz-Quiz-Vid-Vid-Exam-Vid,Exam1H-Quiz2H-Exam1H-Vid1H-Quiz2H-Vid2H-Quiz1H-Vid2H-Exam1H-Vid2H-Vid1H-Vid1H-Quiz1H-Quiz2H-Exam1H-Quiz1H
4553,6188,58,Leuck,Computer Science,2017,774,11,7,4,0.65,64,Medium-High Digitalization,3,3,1,3,2,1,6,3,0,0,0,1,1,1,0,0,0,Vid-Exam-Quiz-Quiz-Vid-Vid,Vid1H-Quiz1H-Quiz2H-Vid1H-Exam1H-Vid1H
4554,6196,58,Leuck,Computer Science,2017,775,24,12,12,0.52,51,Medium-High Digitalization,5,6,1,4,6,1,11,3,1,0,0,6,0,1,0,0,0,Exam-Quiz-Vid-Vid-Quiz-Quiz-Vid-Quiz-Vid-Quiz-Quiz,Vid1H-Exam1H-Quiz1H-Vid1H-Quiz1H-Vid2H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H
